t,n,dt,Kinetic Energy,Electric Energy,Total Energy
52.2309,469,0.111367,0.00815356,0.0133359,0.0214894
52.3423,470,0.111367,0.00904704,0.0131576,0.0222047
52.4536,471,0.111367,0.00997223,0.0129942,0.0229664
52.565,472,0.111367,0.0109263,0.0128491,0.0237754
52.6764,473,0.111367,0.0119062,0.0127261,0.0246322
52.7877,474,0.111367,0.0129089,0.0126287,0.0255377
52.8991,475,0.111367,0.0139315,0.0125609,0.0264924
53.0105,476,0.111367,0.0149705,0.0125265,0.027497
53.1218,477,0.111367,0.016023,0.0125292,0.0285521
53.2332,478,0.111367,0.0170855,0.0122251,0.0293106
53.3446,479,0.111367,0.0181548,0.0118076,0.0299623
53.4559,480,0.111367,0.0192276,0.011424,0.0306516
53.5673,481,0.111367,0.0203005,0.0110787,0.0313792
53.6787,482,0.111367,0.0213703,0.0107757,0.032146
53.79,483,0.111367,0.0224335,0.0105193,0.0329529
53.9014,484,0.111367,0.023487,0.0103135,0.0338005
54.0128,485,0.111367,0.0245274,0.0101623,0.0346897
54.1241,486,0.111367,0.0255516,0.0100695,0.0356211
54.2355,487,0.111367,0.0265563,0.010039,0.0365953
54.3469,488,0.111367,0.0275384,0.0100744,0.0376128
54.4582,489,0.111367,0.028495,0.0101463,0.0386412
54.5696,490,0.111367,0.0294229,0.00967944,0.0391023
54.681,491,0.111367,0.0303194,0.00927882,0.0395982
54.7923,492,0.111367,0.0311816,0.00894796,0.0401296
54.9037,493,0.111367,0.032007,0.00869018,0.0406972
55.0151,494,0.111367,0.0327929,0.00850863,0.0413015
55.1264,495,0.111367,0.0335369,0.00840625,0.0419431
55.2378,496,0.111367,0.0342366,0.00838576,0.0426224
55.3492,497,0.111367,0.03489,0.00844963,0.0433397
55.4605,498,0.111367,0.035495,0.00860012,0.0440952
55.5719,499,0.111367,0.0360498,0.00860963,0.0446594
