t,n,dt,Kinetic Energy,Electric Energy,Total Energy
135.447,344,0.39374,0.000185846,0.000338553,0.000524399
135.84,345,0.39374,9.0394e-05,0.000258664,0.000349058
136.234,346,0.39374,0.000875988,7.79272e-05,0.000953915
136.628,347,0.39374,0.00165173,1.30631e-06,0.00165303
137.022,348,0.39374,0.0015379,0.000115693,0.00165359
137.415,349,0.39374,0.000663602,0.000291368,0.00095497
137.809,350,0.39374,2.03292e-05,0.000329106,0.000349435
138.203,351,0.39374,0.000337589,0.00018611,0.000523699
138.597,352,0.39374,0.0012556,2.45404e-05,0.00128014
138.99,353,0.39374,0.0017333,2.76234e-05,0.00176092
139.384,354,0.39374,0.00122897,0.000191863,0.00142083
139.778,355,0.39374,0.000314536,0.000331005,0.000645541
140.172,356,0.39374,2.70048e-05,0.000287259,0.000314264
140.565,357,0.39374,0.000692442,0.000110237,0.000802679
140.959,358,0.39374,0.00155621,6.89948e-07,0.0015569
141.353,359,0.39374,0.00163877,8.28499e-05,0.00172162
141.746,360,0.39374,0.000846498,0.000263543,0.00111004
142.14,361,0.39374,7.78793e-05,0.000337855,0.000415735
142.534,362,0.39374,0.000204562,0.000221511,0.000426073
142.928,363,0.39374,0.00108289,4.64475e-05,0.00112933
143.321,364,0.39374,0.0017168,1.11931e-05,0.00172799
143.715,365,0.39374,0.00138742,0.000155727,0.00154315
144.109,366,0.39374,0.000468287,0.000316143,0.00078443
144.503,367,0.39374,1.72662e-06,0.000310525,0.000312251
144.896,368,0.39374,0.000516837,0.000145245,0.000662082
145.29,369,0.39374,0.00142946,7.73998e-06,0.0014372
145.684,370,0.39374,0.00170464,5.39469e-05,0.00175859
146.078,371,0.39374,0.00103033,0.000231465,0.00126179
146.471,372,0.39374,0.000171228,0.00033898,0.000510208
146.865,373,0.39374,0.000101599,0.000254564,0.000356163
147.259,374,0.39374,0.000900409,7.39456e-05,0.000974354
147.653,375,0.39374,0.00166177,1.95271e-06,0.00166373
148.046,376,0.39374,0.00152228,0.000120227,0.00164251
148.44,377,0.39374,0.000640126,0.000294642,0.000934768
148.834,378,0.39374,1.57049e-05,0.000327405,0.00034311
149.228,379,0.39374,0.000357135,0.000181364,0.000538499
149.621,380,0.39374,0.00127722,2.21367e-05,0.00129935
150.015,381,0.39374,0.00173254,3.02951e-05,0.00176283
150.409,382,0.39374,0.00120676,0.000196587,0.00140335
150.803,383,0.39374,0.00029614,0.000332429,0.000628569
151.196,384,0.39374,3.3369e-05,0.000283769,0.000317138
151.59,385,0.39374,0.000716442,0.000105788,0.00082223
151.984,386,0.39374,0.00157073,3.21185e-07,0.00157105
152.377,387,0.39374,0.00162744,8.69724e-05,0.00171441
152.771,388,0.39374,0.000822261,0.000267476,0.00108974
153.165,389,0.39374,6.83047e-05,0.000337135,0.00040544
153.559,390,0.39374,0.000220581,0.000216955,0.000437536
153.952,391,0.39374,0.0011064,4.32272e-05,0.00114962
154.346,392,0.39374,0.0017212,1.29671e-05,0.00173417
154.74,393,0.39374,0.00136779,0.000160491,0.00152828
155.134,394,0.39374,0.000446951,0.0003185,0.000765451
155.527,395,0.39374,2.96471e-06,0.000307803,0.000310768
155.921,396,0.39374,0.000539331,0.00014053,0.000679861
156.315,397,0.39374,0.00144779,6.37256e-06,0.00145416
156.709,398,0.39374,0.00169811,5.74707e-05,0.00175558
157.102,399,0.39374,0.00100643,0.000235877,0.00124231
157.496,400,0.39374,0.00015714,0.000339273,0.000496413
157.89,401,0.39374,0.000113367,0.000250405,0.000363772
158.284,402,0.39374,0.00092475,7.0055e-05,0.000994805
158.677,403,0.39374,0.00167114,2.74867e-06,0.00167389
159.071,404,0.39374,0.00150612,0.000124815,0.00163093
159.465,405,0.39374,0.000616822,0.000297824,0.000914646
159.859,406,0.39374,1.17643e-05,0.000325576,0.00033734
160.252,407,0.39374,0.000377108,0.000176596,0.000553704
160.646,408,0.39374,0.00129854,1.98324e-05,0.00131837
161.04,409,0.39374,0.00173112,3.30601e-05,0.00176418
161.434,410,0.39374,0.00118429,0.000201279,0.00138557
161.827,411,0.39374,0.00027818,0.000333722,0.000611903
162.221,412,0.39374,4.03535e-05,0.000280197,0.00032055
162.615,413,0.39374,0.000740511,0.000101403,0.000841915
163.008,414,0.39374,0.00158464,1.03276e-07,0.00158475
163.402,415,0.39374,0.00161547,9.11752e-05,0.00170665
163.796,416,0.39374,0.000798049,0.000271339,0.00106939
164.19,417,0.39374,5.93675e-05,0.000336281,0.000395648
164.583,418,0.39374,0.000237129,0.000212352,0.000449481
164.977,419,0.39374,0.00112974,4.00904e-05,0.00116983
165.371,420,0.39374,0.00172495,1.48476e-05,0.0017398
165.765,421,0.39374,0.00134777,0.000165249,0.00151302
166.158,422,0.39374,0.000425937,0.000320735,0.000746671
166.552,423,0.39374,4.85143e-06,0.000304979,0.00030983
166.946,424,0.39374,0.000562038,0.000135851,0.000697889
167.34,425,0.39374,0.00146562,5.15091e-06,0.00147077
167.733,426,0.39374,0.0016909,6.10985e-05,0.001752
168.127,427,0.39374,0.000982413,0.000240247,0.00122266
168.521,428,0.39374,0.000143615,0.000339433,0.000483047
168.915,429,0.39374,0.000125743,0.000246174,0.000371917
169.308,430,0.39374,0.000949065,6.62278e-05,0.00101529
169.702,431,0.39374,0.0016799,3.65925e-06,0.00168356
170.096,432,0.39374,0.00148946,0.000129423,0.00161888
170.49,433,0.39374,0.000593708,0.000300899,0.000894607
170.883,434,0.39374,8.46971e-06,0.000323628,0.000332097
171.277,435,0.39374,0.000397425,0.000171835,0.00056926
171.671,436,0.39374,0.00131948,1.76627e-05,0.00133714
172.064,437,0.39374,0.00172898,3.59486e-05,0.00176493
172.458,438,0.39374,0.00116155,0.000205956,0.00136751
172.852,439,0.39374,0.000260684,0.000334889,0.000595573
173.246,440,0.39374,4.79988e-05,0.00027653,0.000324529
173.639,441,0.39374,0.000764694,9.70592e-05,0.000861753
174.033,442,0.39374,0.00159801,2.46718e-09,0.00159801
174.427,443,0.39374,0.00160293,9.54254e-05,0.00169836
174.821,444,0.39374,0.000773885,0.000275115,0.001049
175.214,445,0.39374,5.10431e-05,0.000335297,0.00038634
175.608,446,0.39374,0.000254136,0.000207725,0.00046186
176.002,447,0.39374,0.00115284,3.70712e-05,0.00118991
176.396,448,0.39374,0.00172799,1.68661e-05,0.00174486
176.789,449,0.39374,0.00132735,0.000170023,0.00149737
177.183,450,0.39374,0.000405266,0.000322855,0.00072812
177.577,451,0.39374,7.42262e-06,0.000302043,0.000309465
177.971,452,0.39374,0.000584994,0.000131187,0.000716181
178.364,453,0.39374,0.00148299,4.04312e-06,0.00148703
178.758,454,0.39374,0.00168305,6.47973e-05,0.00174784
