t,n,i,j_left,x_grid(j_left),position,velocity,E_i
22.7188,204,0,5,-2.15984,-2.13822,0.203891,0.035464
22.7188,204,1,26,1.9635,2.13822,-0.203891,-0.035464
22.8301,205,0,5,-2.15984,-2.11507,0.207841,0.0340173
22.8301,205,1,26,1.9635,2.11507,-0.207841,-0.0340173
22.9415,206,0,5,-2.15984,-2.09151,0.211629,0.0325443
22.9415,206,1,26,1.9635,2.09151,-0.211629,-0.0325443
23.0529,207,0,5,-2.15984,-2.06753,0.215253,0.0310461
23.0529,207,1,26,1.9635,2.06753,-0.215253,-0.0310461
23.1642,208,0,5,-2.15984,-2.04318,0.218711,0.0295237
23.1642,208,1,26,1.9635,2.04318,-0.218711,-0.0295237
23.2756,209,0,5,-2.15984,-2.01845,0.221999,0.0279785
23.2756,209,1,26,1.9635,2.01845,-0.221999,-0.0279785
23.387,210,0,5,-2.15984,-1.99338,0.225115,0.0264117
23.387,210,1,26,1.9635,1.99338,-0.225115,-0.0264117
23.4983,211,0,5,-2.15984,-1.96798,0.228056,0.0248243
23.4983,211,1,26,1.9635,1.96798,-0.228056,-0.0248243
23.6097,212,0,6,-1.9635,-1.94228,0.230821,0.0232177
23.6097,212,1,25,1.76715,1.94228,-0.230821,-0.0232177
23.7211,213,0,6,-1.9635,-1.91629,0.233406,0.0215931
23.7211,213,1,25,1.76715,1.91629,-0.233406,-0.0215931
23.8324,214,0,6,-1.9635,-1.89002,0.235811,0.0199517
23.8324,214,1,25,1.76715,1.89002,-0.235811,-0.0199517
23.9438,215,0,6,-1.9635,-1.86352,0.238033,0.0182949
23.9438,215,1,25,1.76715,1.86352,-0.238033,-0.0182949
24.0552,216,0,6,-1.9635,-1.83678,0.240071,0.0166239
24.0552,216,1,25,1.76715,1.83678,-0.240071,-0.0166239
24.1665,217,0,6,-1.9635,-1.80984,0.241922,0.0149401
24.1665,217,1,25,1.76715,1.80984,-0.241922,-0.0149401
24.2779,218,0,6,-1.9635,-1.78271,0.243586,0.0132446
24.2779,218,1,25,1.76715,1.78271,-0.243586,-0.0132446
24.3893,219,0,7,-1.76715,-1.75542,0.245061,0.0115389
24.3893,219,1,24,1.5708,1.75542,-0.245061,-0.0115389
24.5006,220,0,7,-1.76715,-1.72798,0.246346,0.00982422
24.5006,220,1,24,1.5708,1.72798,-0.246346,-0.00982422
24.612,221,0,7,-1.76715,-1.70043,0.24744,0.00810194
24.612,221,1,24,1.5708,1.70043,-0.24744,-0.00810194
24.7234,222,0,7,-1.76715,-1.67277,0.248342,0.00637337
24.7234,222,1,24,1.5708,1.67277,-0.248342,-0.00637337
24.8347,223,0,7,-1.76715,-1.64503,0.249052,0.00463987
24.8347,223,1,24,1.5708,1.64503,-0.249052,-0.00463987
24.9461,224,0,7,-1.76715,-1.61724,0.249569,0.00290277
24.9461,224,1,24,1.5708,1.61724,-0.249569,-0.00290277
25.0575,225,0,7,-1.76715,-1.58941,0.249892,0.00116342
25.0575,225,1,24,1.5708,1.58941,-0.249892,-0.00116342
25.1688,226,0,8,-1.5708,-1.56157,0.250021,-0.000576834
25.1688,226,1,23,1.37445,1.56157,-0.250021,0.000576834
25.2802,227,0,8,-1.5708,-1.53373,0.249957,-0.00231664
25.2802,227,1,23,1.37445,1.53373,-0.249957,0.00231664
25.3916,228,0,8,-1.5708,-1.50592,0.249699,-0.00405465
25.3916,228,1,23,1.37445,1.50592,-0.249699,0.00405465
25.5029,229,0,8,-1.5708,-1.47816,0.249248,-0.00578951
25.5029,229,1,23,1.37445,1.47816,-0.249248,0.00578951
25.6143,230,0,8,-1.5708,-1.45048,0.248603,-0.00751989
25.6143,230,1,23,1.37445,1.45048,-0.248603,0.00751989
25.7257,231,0,8,-1.5708,-1.42289,0.247765,-0.00924444
25.7257,231,1,23,1.37445,1.42289,-0.247765,0.00924444
25.837,232,0,8,-1.5708,-1.39541,0.246736,-0.0109618
25.837,232,1,23,1.37445,1.39541,-0.246736,0.0109618
25.9484,233,0,9,-1.37445,-1.36806,0.245515,-0.0126707
25.9484,233,1,22,1.1781,1.36806,-0.245515,0.0126707
26.0598,234,0,9,-1.37445,-1.34088,0.244104,-0.0143698
26.0598,234,1,22,1.1781,1.34088,-0.244104,0.0143698
26.1711,235,0,9,-1.37445,-1.31387,0.242504,-0.0160577
26.1711,235,1,22,1.1781,1.31387,-0.242504,0.0160577
26.2825,236,0,9,-1.37445,-1.28707,0.240715,-0.0177332
26.2825,236,1,22,1.1781,1.28707,-0.240715,0.0177332
26.3939,237,0,9,-1.37445,-1.26048,0.238741,-0.0193949
26.3939,237,1,22,1.1781,1.26048,-0.238741,0.0193949
26.5052,238,0,9,-1.37445,-1.23413,0.236581,-0.0210416
26.5052,238,1,22,1.1781,1.23413,-0.236581,0.0210416
26.6166,239,0,9,-1.37445,-1.20804,0.234237,-0.022672
26.6166,239,1,22,1.1781,1.20804,-0.234237,0.022672
26.728,240,0,9,-1.37445,-1.18224,0.231712,-0.0242848
26.728,240,1,22,1.1781,1.18224,-0.231712,0.0242848
26.8393,241,0,10,-1.1781,-1.15674,0.229008,-0.0258788
26.8393,241,1,21,0.981748,1.15674,-0.229008,0.0258788
26.9507,242,0,10,-1.1781,-1.13155,0.226126,-0.0274527
26.9507,242,1,21,0.981748,1.13155,-0.226126,0.0274527
27.0621,243,0,10,-1.1781,-1.10671,0.223069,-0.0290054
27.0621,243,1,21,0.981748,1.10671,-0.223069,0.0290054
27.1734,244,0,10,-1.1781,-1.08223,0.219838,-0.0305355
27.1734,244,1,21,0.981748,1.08223,-0.219838,0.0305355
27.2848,245,0,10,-1.1781,-1.05812,0.216438,-0.032042
27.2848,245,1,21,0.981748,1.05812,-0.216438,0.032042
27.3962,246,0,10,-1.1781,-1.03442,0.212869,-0.0335237
27.3962,246,1,21,0.981748,1.03442,-0.212869,0.0335237
27.5075,247,0,10,-1.1781,-1.01113,0.209136,-0.0349794
27.5075,247,1,21,0.981748,1.01113,-0.209136,0.0349794
27.6189,248,0,10,-1.1781,-0.98827,0.20524,-0.0364079
27.6189,248,1,21,0.981748,0.98827,-0.20524,0.0364079
27.7303,249,0,11,-0.981748,-0.965864,0.201186,-0.0378083
27.7303,249,1,20,0.785398,0.965864,-0.201186,0.0378083
27.8416,250,0,11,-0.981748,-0.943928,0.196975,-0.0391793
27.8416,250,1,20,0.785398,0.943928,-0.196975,0.0391793
27.953,251,0,11,-0.981748,-0.922477,0.192612,-0.0405199
27.953,251,1,20,0.785398,0.922477,-0.192612,0.0405199
28.0644,252,0,11,-0.981748,-0.901529,0.188099,-0.0418292
28.0644,252,1,20,0.785398,0.901529,-0.188099,0.0418292
28.1757,253,0,11,-0.981748,-0.8811,0.183441,-0.043106
28.1757,253,1,20,0.785398,0.8811,-0.183441,0.043106
28.2871,254,0,11,-0.981748,-0.861206,0.17864,-0.0443494
28.2871,254,1,20,0.785398,0.861206,-0.17864,0.0443494
28.3985,255,0,11,-0.981748,-0.841861,0.173701,-0.0455585
28.3985,255,1,20,0.785398,0.841861,-0.173701,0.0455585
28.5098,256,0,11,-0.981748,-0.823082,0.168628,-0.0467322
28.5098,256,1,20,0.785398,0.823082,-0.168628,0.0467322
28.6212,257,0,11,-0.981748,-0.804882,0.163423,-0.0478697
28.6212,257,1,20,0.785398,0.804882,-0.163423,0.0478697
28.7326,258,0,11,-0.981748,-0.787276,0.158092,-0.0489701
28.7326,258,1,20,0.785398,0.787276,-0.158092,0.0489701
28.8439,259,0,12,-0.785398,-0.770277,0.152639,-0.0500325
28.8439,259,1,19,0.589049,0.770277,-0.152639,0.0500325
28.9553,260,0,12,-0.785398,-0.753898,0.147067,-0.0510561
28.9553,260,1,19,0.589049,0.753898,-0.147067,0.0510561
29.0667,261,0,12,-0.785398,-0.738153,0.141381,-0.0520402
29.0667,261,1,19,0.589049,0.738153,-0.141381,0.0520402
29.178,262,0,12,-0.785398,-0.723054,0.135585,-0.0529839
29.178,262,1,19,0.589049,0.723054,-0.135585,0.0529839
29.2894,263,0,12,-0.785398,-0.708611,0.129684,-0.0538866
29.2894,263,1,19,0.589049,0.708611,-0.129684,0.0538866
29.4008,264,0,12,-0.785398,-0.694837,0.123683,-0.0547475
29.4008,264,1,19,0.589049,0.694837,-0.123683,0.0547475
29.5121,265,0,12,-0.785398,-0.681742,0.117586,-0.0555659
29.5121,265,1,19,0.589049,0.681742,-0.117586,0.0555659
29.6235,266,0,12,-0.785398,-0.669336,0.111398,-0.0563413
29.6235,266,1,19,0.589049,0.669336,-0.111398,0.0563413
29.7349,267,0,12,-0.785398,-0.657629,0.105124,-0.057073
29.7349,267,1,19,0.589049,0.657629,-0.105124,0.057073
29.8462,268,0,12,-0.785398,-0.646629,0.0987675,-0.0577604
29.8462,268,1,19,0.589049,0.646629,-0.0987675,0.0577604
29.9576,269,0,12,-0.785398,-0.636346,0.0923349,-0.0584031
29.9576,269,1,19,0.589049,0.636346,-0.0923349,0.0584031
30.069,270,0,12,-0.785398,-0.626787,0.0858308,-0.0590006
30.069,270,1,19,0.589049,0.626787,-0.0858308,0.0590006
30.1803,271,0,12,-0.785398,-0.617961,0.0792601,-0.0595522
30.1803,271,1,19,0.589049,0.617961,-0.0792601,0.0595522
30.2917,272,0,12,-0.785398,-0.609872,0.0726279,-0.0600578
30.2917,272,1,19,0.589049,0.609872,-0.0726279,0.0600578
30.4031,273,0,12,-0.785398,-0.602529,0.0659395,-0.0605167
30.4031,273,1,19,0.589049,0.602529,-0.0659395,0.0605167
30.5144,274,0,12,-0.785398,-0.595936,0.0592,-0.0609288
30.5144,274,1,19,0.589049,0.595936,-0.0592,0.0609288
30.6258,275,0,12,-0.785398,-0.590099,0.0524145,-0.0612936
30.6258,275,1,19,0.589049,0.590099,-0.0524145,0.0612936
30.7372,276,0,13,-0.589049,-0.585022,0.0455885,-0.0616109
30.7372,276,1,18,0.392699,0.585022,-0.0455885,0.0616109
30.8485,277,0,13,-0.589049,-0.580709,0.0387271,-0.0618805
30.8485,277,1,18,0.392699,0.580709,-0.0387271,0.0618805
30.9599,278,0,13,-0.589049,-0.577163,0.0318357,-0.0621021
30.9599,278,1,18,0.392699,0.577163,-0.0318357,0.0621021
31.0713,279,0,13,-0.589049,-0.574388,0.0249196,-0.0622755
31.0713,279,1,18,0.392699,0.574388,-0.0249196,0.0622755
31.1826,280,0,13,-0.589049,-0.572385,0.0179842,-0.0624007
31.1826,280,1,18,0.392699,0.572385,-0.0179842,0.0624007
31.294,281,0,13,-0.589049,-0.571156,0.0110348,-0.0624775
31.294,281,1,18,0.392699,0.571156,-0.0110348,0.0624775
31.4054,282,0,13,-0.589049,-0.570702,0.00407692,-0.0625059
31.4054,282,1,18,0.392699,0.570702,-0.00407692,0.0625059
31.5167,283,0,13,-0.589049,-0.571023,-0.00288414,-0.0624858
31.5167,283,1,18,0.392699,0.571023,0.00288414,0.0624858
31.6281,284,0,13,-0.589049,-0.57212,-0.00984297,-0.0624173
31.6281,284,1,18,0.392699,0.57212,0.00984297,0.0624173
31.7395,285,0,13,-0.589049,-0.57399,-0.0167942,-0.0623004
31.7395,285,1,18,0.392699,0.57399,0.0167942,0.0623004
31.8508,286,0,13,-0.589049,-0.576633,-0.0237324,-0.0621352
31.8508,286,1,18,0.392699,0.576633,0.0237324,0.0621352
31.9622,287,0,13,-0.589049,-0.580047,-0.0306521,-0.0619219
31.9622,287,1,18,0.392699,0.580047,0.0306521,0.0619219
32.0736,288,0,13,-0.589049,-0.584228,-0.0375482,-0.0616605
32.0736,288,1,18,0.392699,0.584228,0.0375482,0.0616605
32.1849,289,0,12,-0.785398,-0.589175,-0.0444151,-0.0613514
32.1849,289,1,19,0.589049,0.589175,0.0444151,0.0613514
32.2963,290,0,12,-0.785398,-0.594882,-0.0512476,-0.0609947
32.2963,290,1,19,0.589049,0.594882,0.0512476,0.0609947
32.4077,291,0,12,-0.785398,-0.601346,-0.0580403,-0.0605907
32.4077,291,1,19,0.589049,0.601346,0.0580403,0.0605907
32.519,292,0,12,-0.785398,-0.608561,-0.0647881,-0.0601397
32.519,292,1,19,0.589049,0.608561,0.0647881,0.0601397
32.6304,293,0,12,-0.785398,-0.616522,-0.0714857,-0.0596422
32.6304,293,1,19,0.589049,0.616522,0.0714857,0.0596422
32.7418,294,0,12,-0.785398,-0.625223,-0.0781278,-0.0590984
32.7418,294,1,19,0.589049,0.625223,0.0781278,0.0590984
32.8531,295,0,12,-0.785398,-0.634657,-0.0847094,-0.0585087
32.8531,295,1,19,0.589049,0.634657,0.0847094,0.0585087
32.9645,296,0,12,-0.785398,-0.644816,-0.0912253,-0.0578738
32.9645,296,1,19,0.589049,0.644816,0.0912253,0.0578738
33.0759,297,0,12,-0.785398,-0.655693,-0.0976705,-0.0571939
33.0759,297,1,19,0.589049,0.655693,0.0976705,0.0571939
33.1872,298,0,12,-0.785398,-0.66728,-0.10404,-0.0564698
33.1872,298,1,19,0.589049,0.66728,0.10404,0.0564698
33.2986,299,0,12,-0.785398,-0.679567,-0.110329,-0.0557019
33.2986,299,1,19,0.589049,0.679567,0.110329,0.0557019
33.41,300,0,12,-0.785398,-0.692544,-0.116532,-0.0548907
33.41,300,1,19,0.589049,0.692544,0.116532,0.0548907
33.5213,301,0,12,-0.785398,-0.706203,-0.122645,-0.0540371
33.5213,301,1,19,0.589049,0.706203,0.122645,0.0540371
33.6327,302,0,12,-0.785398,-0.720532,-0.128663,-0.0531415
33.6327,302,1,19,0.589049,0.720532,0.128663,0.0531415
33.7441,303,0,12,-0.785398,-0.73552,-0.134581,-0.0522048
33.7441,303,1,19,0.589049,0.73552,0.134581,0.0522048
33.8554,304,0,12,-0.785398,-0.751155,-0.140395,-0.0512276
33.8554,304,1,19,0.589049,0.751155,0.140395,0.0512276
33.9668,305,0,12,-0.785398,-0.767426,-0.1461,-0.0502107
33.9668,305,1,19,0.589049,0.767426,0.1461,0.0502107
34.0782,306,0,12,-0.785398,-0.784319,-0.151692,-0.0491548
34.0782,306,1,19,0.589049,0.784319,0.151692,0.0491548
34.1895,307,0,11,-0.981748,-0.801822,-0.157166,-0.0480609
34.1895,307,1,20,0.785398,0.801822,0.157166,0.0480609
34.3009,308,0,11,-0.981748,-0.819921,-0.162519,-0.0469297
34.3009,308,1,20,0.785398,0.819921,0.162519,0.0469297
34.4123,309,0,11,-0.981748,-0.838602,-0.167745,-0.0457621
34.4123,309,1,20,0.785398,0.838602,0.167745,0.0457621
34.5236,310,0,11,-0.981748,-0.857851,-0.172841,-0.0445591
34.5236,310,1,20,0.785398,0.857851,0.172841,0.0445591
34.635,311,0,11,-0.981748,-0.877653,-0.177804,-0.0433215
34.635,311,1,20,0.785398,0.877653,0.177804,0.0433215
34.7464,312,0,11,-0.981748,-0.897991,-0.182628,-0.0420503
34.7464,312,1,20,0.785398,0.897991,0.182628,0.0420503
34.8577,313,0,11,-0.981748,-0.918851,-0.187311,-0.0407466
34.8577,313,1,20,0.785398,0.918851,0.187311,0.0407466
34.9691,314,0,11,-0.981748,-0.940217,-0.191849,-0.0394112
34.9691,314,1,20,0.785398,0.940217,0.191849,0.0394112
35.0805,315,0,11,-0.981748,-0.962071,-0.196238,-0.0380453
35.0805,315,1,20,0.785398,0.962071,0.196238,0.0380453
35.1918,316,0,10,-1.1781,-0.984398,-0.200475,-0.0366499
35.1918,316,1,21,0.981748,0.984398,0.200475,0.0366499
35.3032,317,0,10,-1.1781,-1.00718,-0.204557,-0.0352261
35.3032,317,1,21,0.981748,1.00718,0.204557,0.0352261
35.4146,318,0,10,-1.1781,-1.0304,-0.20848,-0.033775
35.4146,318,1,21,0.981748,1.0304,0.20848,0.033775
35.5259,319,0,10,-1.1781,-1.05403,-0.212241,-0.0322977
35.5259,319,1,21,0.981748,1.05403,0.212241,0.0322977
35.6373,320,0,10,-1.1781,-1.07807,-0.215838,-0.0307954
35.6373,320,1,21,0.981748,1.07807,0.215838,0.0307954
35.7487,321,0,10,-1.1781,-1.10249,-0.219268,-0.0292692
35.7487,321,1,21,0.981748,1.10249,0.219268,0.0292692
35.86,322,0,10,-1.1781,-1.12727,-0.222527,-0.0277203
35.86,322,1,21,0.981748,1.12727,0.222527,0.0277203
35.9714,323,0,10,-1.1781,-1.1524,-0.225614,-0.02615
35.9714,323,1,21,0.981748,1.1524,0.225614,0.02615
36.0828,324,0,10,-1.1781,-1.17785,-0.228527,-0.0245593
36.0828,324,1,21,0.981748,1.17785,0.228527,0.0245593
36.1941,325,0,9,-1.37445,-1.2036,-0.231262,-0.0229497
36.1941,325,1,22,1.1781,1.2036,0.231262,0.0229497
36.3055,326,0,9,-1.37445,-1.22964,-0.233817,-0.0213222
36.3055,326,1,22,1.1781,1.22964,0.233817,0.0213222
36.4169,327,0,9,-1.37445,-1.25595,-0.236192,-0.0196782
36.4169,327,1,22,1.1781,1.25595,0.236192,0.0196782
36.5282,328,0,9,-1.37445,-1.28249,-0.238384,-0.0180189
36.5282,328,1,22,1.1781,1.28249,0.238384,0.0180189
36.6396,329,0,9,-1.37445,-1.30926,-0.24039,-0.0163457
36.6396,329,1,22,1.1781,1.30926,0.24039,0.0163457
36.751,330,0,9,-1.37445,-1.33624,-0.242211,-0.0146598
36.751,330,1,22,1.1781,1.33624,0.242211,0.0146598
36.8623,331,0,9,-1.37445,-1.36339,-0.243843,-0.0129626
36.8623,331,1,22,1.1781,1.36339,0.243843,0.0129626
36.9737,332,0,8,-1.5708,-1.39071,-0.245287,-0.0112553
36.9737,332,1,23,1.37445,1.39071,0.245287,0.0112553
37.0851,333,0,8,-1.5708,-1.41817,-0.24654,-0.00953928
37.0851,333,1,23,1.37445,1.41817,0.24654,0.00953928
37.1964,334,0,8,-1.5708,-1.44574,-0.247603,-0.00781586
37.1964,334,1,23,1.37445,1.44574,0.247603,0.00781586
37.3078,335,0,8,-1.5708,-1.47341,-0.248473,-0.00608639
37.3078,335,1,23,1.37445,1.47341,0.248473,0.00608639
37.4192,336,0,8,-1.5708,-1.50116,-0.249151,-0.0043522
37.4192,336,1,23,1.37445,1.50116,0.249151,0.0043522
37.5305,337,0,8,-1.5708,-1.52896,-0.249636,-0.00261463
37.5305,337,1,23,1.37445,1.52896,0.249636,0.00261463
37.6419,338,0,8,-1.5708,-1.5568,-0.249927,-0.000875036
37.6419,338,1,23,1.37445,1.5568,0.249927,0.000875036
37.7533,339,0,7,-1.76715,-1.58464,-0.250024,0.000865235
37.7533,339,1,24,1.5708,1.58464,0.250024,-0.000865235
37.8646,340,0,7,-1.76715,-1.61247,-0.249928,0.00260484
37.8646,340,1,24,1.5708,1.61247,0.249928,-0.00260484
37.976,341,0,7,-1.76715,-1.64027,-0.249638,0.00434242
37.976,341,1,24,1.5708,1.64027,0.249638,-0.00434242
38.0874,342,0,7,-1.76715,-1.66802,-0.249154,0.00607663
38.0874,342,1,24,1.5708,1.66802,0.249154,-0.00607663
38.1987,343,0,7,-1.76715,-1.69569,-0.248477,0.00780614
38.1987,343,1,24,1.5708,1.69569,0.248477,-0.00780614
38.3101,344,0,7,-1.76715,-1.72327,-0.247608,0.00952959
38.3101,344,1,24,1.5708,1.72327,0.247608,-0.00952959
38.4215,345,0,7,-1.76715,-1.75073,-0.246547,0.0112457
38.4215,345,1,24,1.5708,1.75073,0.246547,-0.0112457
38.5328,346,0,6,-1.9635,-1.77804,-0.245294,0.012953
38.5328,346,1,25,1.76715,1.77804,0.245294,-0.012953
38.6442,347,0,6,-1.9635,-1.8052,-0.243852,0.0146503
38.6442,347,1,25,1.76715,1.8052,0.243852,-0.0146503
38.7556,348,0,6,-1.9635,-1.83218,-0.24222,0.0163363
38.7556,348,1,25,1.76715,1.83218,0.24222,-0.0163363
38.8669,349,0,6,-1.9635,-1.85895,-0.240401,0.0180096
38.8669,349,1,25,1.76715,1.85895,0.240401,-0.0180096
38.9783,350,0,6,-1.9635,-1.8855,-0.238395,0.0196689
38.9783,350,1,25,1.76715,1.8855,0.238395,-0.0196689
39.0897,351,0,6,-1.9635,-1.9118,-0.236205,0.021313
39.0897,351,1,25,1.76715,1.9118,0.236205,-0.021313
39.201,352,0,6,-1.9635,-1.93784,-0.233831,0.0229405
39.201,352,1,25,1.76715,1.93784,0.233831,-0.0229405
39.3124,353,0,5,-2.15984,-1.9636,-0.231277,0.0245503
39.3124,353,1,26,1.9635,1.9636,0.231277,-0.0245503
39.4238,354,0,5,-2.15984,-1.98905,-0.228542,0.0261411
39.4238,354,1,26,1.9635,1.98905,0.228542,-0.0261411
39.5351,355,0,5,-2.15984,-2.01418,-0.225631,0.0277115
39.5351,355,1,26,1.9635,2.01418,0.225631,-0.0277115
39.6465,356,0,5,-2.15984,-2.03897,-0.222545,0.0292606
39.6465,356,1,26,1.9635,2.03897,0.222545,-0.0292606
39.7579,357,0,5,-2.15984,-2.06339,-0.219286,0.0307869
39.7579,357,1,26,1.9635,2.06339,0.219286,-0.0307869
39.8692,358,0,5,-2.15984,-2.08743,-0.215858,0.0322893
39.8692,358,1,26,1.9635,2.08743,0.215858,-0.0322893
39.9806,359,0,5,-2.15984,-2.11106,-0.212262,0.0337668
39.9806,359,1,26,1.9635,2.11106,0.212262,-0.0337668
40.092,360,0,5,-2.15984,-2.13428,-0.208501,0.035218
40.092,360,1,26,1.9635,2.13428,0.208501,-0.035218
40.2033,361,0,5,-2.15984,-2.15707,-0.204579,0.036642
40.2033,361,1,26,1.9635,2.15707,0.204579,-0.036642
40.3147,362,0,4,-2.35619,-2.1794,-0.200499,0.0380375
40.3147,362,1,27,2.15984,2.1794,0.200499,-0.0380375
40.4261,363,0,4,-2.35619,-2.20125,-0.196262,0.0394036
40.4261,363,1,27,2.15984,2.20125,0.196262,-0.0394036
40.5374,364,0,4,-2.35619,-2.22262,-0.191874,0.0407391
40.5374,364,1,27,2.15984,2.22262,0.191874,-0.0407391
40.6488,365,0,4,-2.35619,-2.24349,-0.187337,0.0420431
40.6488,365,1,27,2.15984,2.24349,0.187337,-0.0420431
40.7602,366,0,4,-2.35619,-2.26383,-0.182655,0.0433144
40.7602,366,1,27,2.15984,2.26383,0.182655,-0.0433144
40.8715,367,0,4,-2.35619,-2.28363,-0.177831,0.0445522
40.8715,367,1,27,2.15984,2.28363,0.177831,-0.0445522
40.9829,368,0,4,-2.35619,-2.30288,-0.17287,0.0457554
40.9829,368,1,27,2.15984,2.30288,0.17287,-0.0457554
41.0943,369,0,4,-2.35619,-2.32157,-0.167774,0.0469232
41.0943,369,1,27,2.15984,2.32157,0.167774,-0.0469232
41.2056,370,0,4,-2.35619,-2.33967,-0.162548,0.0480546
41.2056,370,1,27,2.15984,2.33967,0.162548,-0.0480546
41.317,371,0,3,-2.55254,-2.35718,-0.157197,0.0491488
41.317,371,1,28,2.35619,2.35718,0.157197,-0.0491488
41.4284,372,0,3,-2.55254,-2.37407,-0.151723,0.0502048
41.4284,372,1,28,2.35619,2.37407,0.151723,-0.0502048
41.5397,373,0,3,-2.55254,-2.39035,-0.146132,0.051222
41.5397,373,1,28,2.35619,2.39035,0.146132,-0.051222
41.6511,374,0,3,-2.55254,-2.40599,-0.140428,0.0521994
41.6511,374,1,28,2.35619,2.40599,0.140428,-0.0521994
41.7625,375,0,3,-2.55254,-2.42098,-0.134614,0.0531364
41.7625,375,1,28,2.35619,2.42098,0.134614,-0.0531364
41.8738,376,0,3,-2.55254,-2.43531,-0.128697,0.0540322
41.8738,376,1,28,2.35619,2.43531,0.128697,-0.0540322
41.9852,377,0,3,-2.55254,-2.44897,-0.122679,0.0548861
41.9852,377,1,28,2.35619,2.44897,0.122679,-0.0548861
42.0966,378,0,3,-2.55254,-2.46195,-0.116567,0.0556974
42.0966,378,1,28,2.35619,2.46195,0.116567,-0.0556974
42.2079,379,0,3,-2.55254,-2.47425,-0.110364,0.0564656
42.2079,379,1,28,2.35619,2.47425,0.110364,-0.0564656
42.3193,380,0,3,-2.55254,-2.48584,-0.104076,0.05719
42.3193,380,1,28,2.35619,2.48584,0.104076,-0.05719
42.4307,381,0,3,-2.55254,-2.49672,-0.0977066,0.0578701
42.4307,381,1,28,2.35619,2.49672,0.0977066,-0.0578701
42.542,382,0,3,-2.55254,-2.50688,-0.0912618,0.0585053
42.542,382,1,28,2.35619,2.50688,0.0912618,-0.0585053
42.6534,383,0,3,-2.55254,-2.51632,-0.0847463,0.0590952
42.6534,383,1,28,2.35619,2.51632,0.0847463,-0.0590952
42.7648,384,0,3,-2.55254,-2.52502,-0.0781651,0.0596392
42.7648,384,1,28,2.35619,2.52502,0.0781651,-0.0596392
42.8761,385,0,3,-2.55254,-2.53299,-0.0715232,0.060137
42.8761,385,1,28,2.35619,2.53299,0.0715232,-0.060137
42.9875,386,0,3,-2.55254,-2.54021,-0.064826,0.0605883
42.9875,386,1,28,2.35619,2.54021,0.064826,-0.0605883
43.0989,387,0,3,-2.55254,-2.54668,-0.0580785,0.0609925
43.0989,387,1,28,2.35619,2.54668,0.0580785,-0.0609925
43.2102,388,0,3,-2.55254,-2.55239,-0.0512859,0.0613495
43.2102,388,1,28,2.35619,2.55239,0.0512859,-0.0613495
43.3216,389,0,2,-2.74889,-2.55734,-0.0444537,0.0616589
43.3216,389,1,29,2.55254,2.55734,0.0444537,-0.0616589
43.433,390,0,2,-2.74889,-2.56152,-0.0375869,0.0619205
43.433,390,1,29,2.55254,2.56152,0.0375869,-0.0619205
43.5443,391,0,2,-2.74889,-2.56494,-0.0306911,0.0621341
43.5443,391,1,29,2.55254,2.56494,0.0306911,-0.0621341
43.6557,392,0,2,-2.74889,-2.56759,-0.0237714,0.0622996
43.6557,392,1,29,2.55254,2.56759,0.0237714,-0.0622996
43.7671,393,0,2,-2.74889,-2.56946,-0.0168333,0.0624168
43.7671,393,1,29,2.55254,2.56946,0.0168333,-0.0624168
43.8784,394,0,2,-2.74889,-2.57057,-0.00988215,0.0624856
43.8784,394,1,29,2.55254,2.57057,0.00988215,-0.0624856
43.9898,395,0,2,-2.74889,-2.57089,-0.00292335,0.0625059
43.9898,395,1,29,2.55254,2.57089,0.00292335,-0.0625059
44.1012,396,0,2,-2.74889,-2.57044,0.00403772,0.0624778
44.1012,396,1,29,2.55254,2.57044,-0.00403772,-0.0624778
44.2125,397,0,2,-2.74889,-2.56922,0.0109957,0.0624013
44.2125,397,1,29,2.55254,2.56922,-0.0109957,-0.0624013
44.3239,398,0,2,-2.74889,-2.56722,0.0179451,0.0622764
44.3239,398,1,29,2.55254,2.56722,-0.0179451,-0.0622764
44.4353,399,0,2,-2.74889,-2.56445,0.0248806,0.0621032
44.4353,399,1,29,2.55254,2.56445,-0.0248806,-0.0621032
44.5466,400,0,2,-2.74889,-2.56091,0.0317968,0.0618819
44.5466,400,1,29,2.55254,2.56091,-0.0317968,-0.0618819
44.658,401,0,2,-2.74889,-2.5566,0.0386884,0.0616126
44.658,401,1,29,2.55254,2.5566,-0.0386884,-0.0616126
44.7694,402,0,3,-2.55254,-2.55152,0.0455499,0.0612955
44.7694,402,1,28,2.35619,2.55152,-0.0455499,-0.0612955
44.8807,403,0,3,-2.55254,-2.54569,0.0523762,0.060931
44.8807,403,1,28,2.35619,2.54569,-0.0523762,-0.060931
44.9921,404,0,3,-2.55254,-2.5391,0.0591619,0.0605192
44.9921,404,1,28,2.35619,2.5391,-0.0591619,-0.0605192
45.1035,405,0,3,-2.55254,-2.53176,0.0659017,0.0600605
45.1035,405,1,28,2.35619,2.53176,-0.0659017,-0.0600605
45.2148,406,0,3,-2.55254,-2.52368,0.0725904,0.0595552
45.2148,406,1,28,2.35619,2.52368,-0.0725904,-0.0595552
45.3262,407,0,3,-2.55254,-2.51486,0.0792229,0.0590038
45.3262,407,1,28,2.35619,2.51486,-0.0792229,-0.0590038
45.4376,408,0,3,-2.55254,-2.5053,0.0857939,0.0584066
