t,n,i,j_left,x_grid(j_left),position,velocity,E_i
290.383,295,9,4,-2.35619,-2.28083,0.000800436,-0.0115736
290.383,295,10,5,-2.15984,-2.01507,0.00157564,-0.0138467
290.383,295,11,5,-2.15984,-2.09464,0.00101292,-0.0132541
290.383,295,12,6,-1.9635,-1.81278,0.00161537,-0.0149404
290.383,295,13,6,-1.9635,-1.90303,0.00120267,-0.0145155
290.383,295,14,7,-1.76715,-1.61417,0.00161917,-0.0154252
290.383,295,15,7,-1.76715,-1.7083,0.00132233,-0.0152591
290.383,295,16,8,-1.5708,-1.41769,0.00160814,-0.0153059
290.383,295,17,8,-1.5708,-1.51202,0.00134501,-0.0154265
290.383,295,18,9,-1.37445,-1.22335,0.00158503,-0.0146012
290.383,295,19,9,-1.37445,-1.31422,0.0012662,-0.0149917
290.383,295,20,10,-1.1781,-1.03267,0.00153564,-0.0133636
290.383,295,21,10,-1.1781,-1.11333,0.00110258,-0.0139421
290.383,295,22,11,-0.981748,-0.847922,0.00143112,-0.0116893
290.383,295,23,11,-0.981748,-0.907066,0.000889935,-0.0122678
290.383,295,24,12,-0.785398,-0.670433,0.00123875,-0.00969636
290.383,295,25,12,-0.785398,-0.694017,0.000672324,-0.00997974
290.383,295,26,13,-0.589049,-0.498482,0.000946078,-0.00747045
290.383,295,27,13,-0.589049,-0.475826,0.000477715,-0.00715825
290.383,295,28,14,-0.392699,-0.326276,0.000584458,-0.00501642
290.383,295,29,14,-0.392699,-0.258186,0.000293926,-0.00399508
290.383,295,30,15,-0.19635,-0.14576,0.000223329,-0.00227718
290.383,295,31,15,-0.19635,-0.0490405,7.35469e-05,-0.000766152
290.383,295,32,16,0,0.0490405,-7.35469e-05,0.000766152
290.383,295,33,16,0,0.14576,-0.000223329,0.00227718
290.383,295,34,17,0.19635,0.258186,-0.000293926,0.00399508
290.383,295,35,17,0.19635,0.326276,-0.000584458,0.00501642
290.383,295,36,18,0.392699,0.475826,-0.000477715,0.00715825
290.383,295,37,18,0.392699,0.498482,-0.000946078,0.00747045
290.383,295,38,19,0.589049,0.694017,-0.000672324,0.00997974
290.383,295,39,19,0.589049,0.670433,-0.00123875,0.00969636
290.383,295,40,20,0.785398,0.907066,-0.000889935,0.0122678
290.383,295,41,20,0.785398,0.847922,-0.00143112,0.0116893
290.383,295,42,21,0.981748,1.11333,-0.00110258,0.0139421
290.383,295,43,21,0.981748,1.03267,-0.00153564,0.0133636
290.383,295,44,22,1.1781,1.31422,-0.0012662,0.0149917
290.383,295,45,22,1.1781,1.22335,-0.00158503,0.0146012
290.383,295,46,23,1.37445,1.51202,-0.00134501,0.0154265
290.383,295,47,23,1.37445,1.41769,-0.00160814,0.0153059
290.383,295,48,24,1.5708,1.7083,-0.00132233,0.0152591
290.383,295,49,24,1.5708,1.61417,-0.00161917,0.0154252
290.383,295,50,25,1.76715,1.90303,-0.00120267,0.0145155
290.383,295,51,25,1.76715,1.81278,-0.00161537,0.0149404
290.383,295,52,26,1.9635,2.09464,-0.00101292,0.0132541
290.383,295,53,26,1.9635,2.01507,-0.00157564,0.0138467
290.383,295,54,27,2.15984,2.28083,-0.000800436,0.0115736
290.383,295,55,27,2.15984,2.2233,-0.00146205,0.0121419
290.383,295,56,28,2.35619,2.46022,-0.000617441,0.00958943
290.383,295,57,28,2.35619,2.43876,-0.00123508,0.0098452
290.383,295,58,29,2.55254,2.63451,-0.000488258,0.00738219
290.383,295,59,29,2.55254,2.6597,-0.000885909,0.0070419
290.383,295,60,30,2.74889,2.8094,-0.000380323,0.00495451
290.383,295,61,30,2.74889,2.88029,-0.000464908,0.00392032
290.383,295,62,31,2.94524,2.99286,-0.000215597,0.00225175
290.383,295,63,31,2.94524,3.09248,-6.96377e-05,0.000743605
291.368,296,0,0,-3.14159,-3.09313,-0.00066233,0.000548392
291.368,296,1,0,-3.14159,-2.99483,-0.00200092,0.00166067
291.368,296,2,1,-2.94524,-2.88363,-0.00339406,0.00289211
291.368,296,3,1,-2.94524,-2.81383,-0.00449666,0.00365154
291.368,296,4,2,-2.74889,-2.66565,-0.00604578,0.0051925
291.368,296,5,2,-2.74889,-2.64118,-0.00677841,0.00543787
291.368,296,6,3,-2.55254,-2.44709,-0.00845605,0.00725238
291.368,296,7,3,-2.55254,-2.46891,-0.00882192,0.00706079
291.368,296,8,4,-2.35619,-2.23362,-0.0104899,0.00893224
291.368,296,9,4,-2.35619,-2.29126,-0.0105921,0.00851762
291.368,296,10,5,-2.15984,-2.02693,-0.0120543,0.0101707
291.368,296,11,5,-2.15984,-2.10649,-0.0120338,0.00974708
291.368,296,12,6,-1.9635,-1.82567,-0.0130913,0.0109562
291.368,296,13,6,-1.9635,-1.91591,-0.0130856,0.0106631
291.368,296,14,7,-1.76715,-1.62752,-0.0135646,0.0112925
291.368,296,15,7,-1.76715,-1.72178,-0.013698,0.0111938
291.368,296,16,8,-1.5708,-1.43094,-0.0134582,0.0111857
291.368,296,17,8,-1.5708,-1.52565,-0.0138401,0.0112982
291.368,296,18,9,-1.37445,-1.23594,-0.0127876,0.0106522
291.368,296,19,9,-1.37445,-1.3275,-0.0134909,0.0109605
291.368,296,20,10,-1.1781,-1.04411,-0.0116188,0.00973333
291.368,296,21,10,-1.1781,-1.12576,-0.0126214,0.0101746
291.368,296,22,11,-0.981748,-0.857839,-0.0100753,0.00850156
291.368,296,23,11,-0.981748,-0.918077,-0.0111859,0.00893654
291.368,296,24,12,-0.785398,-0.678609,-0.00830587,0.00704379
291.368,296,25,12,-0.785398,-0.703025,-0.00915124,0.00725749
291.368,296,26,13,-0.589049,-0.504789,-0.00640746,0.00542197
291.368,296,27,13,-0.589049,-0.482292,-0.00656851,0.00519823
291.368,296,28,14,-0.392699,-0.330562,-0.00435346,0.00363855
291.368,296,29,14,-0.392699,-0.261768,-0.00363863,0.00289825
291.368,296,30,15,-0.19635,-0.147746,-0.00201822,0.00165111
291.368,296,31,15,-0.19635,-0.0497105,-0.000680616,0.00055553
291.368,296,32,16,0,0.0497105,0.000680616,-0.00055553
291.368,296,33,16,0,0.147746,0.00201822,-0.00165111
291.368,296,34,17,0.19635,0.261768,0.00363863,-0.00289825
291.368,296,35,17,0.19635,0.330562,0.00435346,-0.00363855
291.368,296,36,18,0.392699,0.482292,0.00656851,-0.00519823
291.368,296,37,18,0.392699,0.504789,0.00640746,-0.00542197
291.368,296,38,19,0.589049,0.703025,0.00915124,-0.00725749
291.368,296,39,19,0.589049,0.678609,0.00830587,-0.00704379
291.368,296,40,20,0.785398,0.918077,0.0111859,-0.00893654
291.368,296,41,20,0.785398,0.857839,0.0100753,-0.00850156
291.368,296,42,21,0.981748,1.12576,0.0126214,-0.0101746
291.368,296,43,21,0.981748,1.04411,0.0116188,-0.00973333
291.368,296,44,22,1.1781,1.3275,0.0134909,-0.0109605
291.368,296,45,22,1.1781,1.23594,0.0127876,-0.0106522
291.368,296,46,23,1.37445,1.52565,0.0138401,-0.0112982
291.368,296,47,23,1.37445,1.43094,0.0134582,-0.0111857
291.368,296,48,24,1.5708,1.72178,0.013698,-0.0111938
291.368,296,49,24,1.5708,1.62752,0.0135646,-0.0112925
291.368,296,50,25,1.76715,1.91591,0.0130856,-0.0106631
291.368,296,51,25,1.76715,1.82567,0.0130913,-0.0109562
291.368,296,52,26,1.9635,2.10649,0.0120338,-0.00974708
291.368,296,53,26,1.9635,2.02693,0.0120543,-0.0101707
291.368,296,54,27,2.15984,2.29126,0.0105921,-0.00851762
291.368,296,55,27,2.15984,2.23362,0.0104899,-0.00893224
291.368,296,56,28,2.35619,2.46891,0.00882192,-0.00706079
291.368,296,57,28,2.35619,2.44709,0.00845605,-0.00725238
291.368,296,58,29,2.55254,2.64118,0.00677841,-0.00543787
291.368,296,59,29,2.55254,2.66565,0.00604578,-0.0051925
291.368,296,60,30,2.74889,2.81383,0.00449666,-0.00365154
291.368,296,61,30,2.74889,2.88363,0.00339406,-0.00289211
291.368,296,62,31,2.94524,2.99483,0.00200092,-0.00166067
291.368,296,63,31,2.94524,3.09313,0.00066233,-0.000548392
292.352,297,0,0,-3.14159,-3.09325,-0.00012252,0.000781903
292.352,297,1,0,-3.14159,-2.99519,-0.000366236,0.00236788
292.352,297,2,1,-2.94524,-2.88417,-0.00054721,0.0041267
292.352,297,3,1,-2.94524,-2.81472,-0.000902264,0.00520811
292.352,297,4,2,-2.74889,-2.66657,-0.000934539,0.0074172
292.352,297,5,2,-2.74889,-2.64258,-0.00142564,0.00776232
292.352,297,6,3,-2.55254,-2.44839,-0.00131716,0.0103754
292.352,297,7,3,-2.55254,-2.47075,-0.00187163,0.0100924
292.352,297,8,4,-2.35619,-2.23529,-0.00169741,0.0128036
292.352,297,9,4,-2.35619,-2.29343,-0.00220777,0.0121969
292.352,297,10,5,-2.15984,-2.02895,-0.00204281,0.0146131
292.352,297,11,5,-2.15984,-2.10889,-0.00243925,0.0139888
292.352,297,12,6,-1.9635,-1.82794,-0.00230654,0.015784
292.352,297,13,6,-1.9635,-1.91846,-0.00258943,0.0153434
292.352,297,14,7,-1.76715,-1.62993,-0.00244884,0.0163166
292.352,297,15,7,-1.76715,-1.72442,-0.00267942,0.0161536
292.352,297,16,8,-1.5708,-1.43335,-0.00244756,0.0162125
292.352,297,17,8,-1.5708,-1.52832,-0.00271865,0.0163549
292.352,297,18,9,-1.37445,-1.23821,-0.00230213,0.015487
292.352,297,19,9,-1.37445,-1.33016,-0.00270193,0.015917
292.352,297,20,10,-1.1781,-1.04612,-0.00203782,0.0141922
292.352,297,21,10,-1.1781,-1.12832,-0.00260601,0.0148236
292.352,297,22,11,-0.981748,-0.85952,-0.00170677,0.0124279
292.352,297,23,11,-0.981748,-0.920429,-0.00238924,0.0130607
292.352,297,24,12,-0.785398,-0.67996,-0.00137231,0.0103189
292.352,297,25,12,-0.785398,-0.705001,-0.00200732,0.0106369
292.352,297,26,13,-0.589049,-0.505842,-0.00107034,0.00795705
292.352,297,27,13,-0.589049,-0.483721,-0.00145163,0.00763602
292.352,297,28,14,-0.392699,-0.331321,-0.00077185,0.00534761
292.352,297,29,14,-0.392699,-0.262542,-0.000785742,0.00426347
292.352,297,30,15,-0.19635,-0.148133,-0.000392945,0.00242937
292.352,297,31,15,-0.19635,-0.0498421,-0.000133779,0.000817407
292.352,297,32,16,0,0.0498421,0.000133779,-0.000817407
292.352,297,33,16,0,0.148133,0.000392945,-0.00242937
292.352,297,34,17,0.19635,0.262542,0.000785742,-0.00426347
292.352,297,35,17,0.19635,0.331321,0.00077185,-0.00534761
292.352,297,36,18,0.392699,0.483721,0.00145163,-0.00763602
292.352,297,37,18,0.392699,0.505842,0.00107034,-0.00795705
292.352,297,38,19,0.589049,0.705001,0.00200732,-0.0106369
292.352,297,39,19,0.589049,0.67996,0.00137231,-0.0103189
292.352,297,40,20,0.785398,0.920429,0.00238924,-0.0130607
292.352,297,41,20,0.785398,0.85952,0.00170677,-0.0124279
292.352,297,42,21,0.981748,1.12832,0.00260601,-0.0148236
292.352,297,43,21,0.981748,1.04612,0.00203782,-0.0141922
292.352,297,44,22,1.1781,1.33016,0.00270193,-0.015917
292.352,297,45,22,1.1781,1.23821,0.00230213,-0.015487
292.352,297,46,23,1.37445,1.52832,0.00271865,-0.0163549
292.352,297,47,23,1.37445,1.43335,0.00244756,-0.0162125
292.352,297,48,24,1.5708,1.72442,0.00267942,-0.0161536
292.352,297,49,24,1.5708,1.62993,0.00244884,-0.0163166
292.352,297,50,25,1.76715,1.91846,0.00258943,-0.0153434
292.352,297,51,25,1.76715,1.82794,0.00230654,-0.015784
292.352,297,52,26,1.9635,2.10889,0.00243925,-0.0139888
292.352,297,53,26,1.9635,2.02895,0.00204281,-0.0146131
292.352,297,54,27,2.15984,2.29343,0.00220777,-0.0121969
292.352,297,55,27,2.15984,2.23529,0.00169741,-0.0128036
292.352,297,56,28,2.35619,2.47075,0.00187163,-0.0100924
292.352,297,57,28,2.35619,2.44839,0.00131716,-0.0103754
292.352,297,58,29,2.55254,2.64258,0.00142564,-0.00776232
292.352,297,59,29,2.55254,2.66657,0.000934539,-0.0074172
292.352,297,60,30,2.74889,2.81472,0.000902264,-0.00520811
292.352,297,61,30,2.74889,2.88417,0.00054721,-0.0041267
292.352,297,62,31,2.94524,2.99519,0.000366236,-0.00236788
292.352,297,63,31,2.94524,3.09325,0.00012252,-0.000781903
293.336,298,0,0,-3.14159,-3.09261,0.000647146,-0.000478661
293.336,298,1,0,-3.14159,-2.99326,0.00196458,-0.0014496
293.336,298,2,1,-2.94524,-2.88071,0.00351491,-0.00252674
293.336,298,3,1,-2.94524,-2.81056,0.00422434,-0.00318756
293.336,298,4,2,-2.74889,-2.66031,0.00636658,-0.00454141
293.336,298,5,2,-2.74889,-2.63646,0.00621521,-0.00474945
293.336,298,6,3,-2.55254,-2.43963,0.00889592,-0.00635182
293.336,298,7,3,-2.55254,-2.46281,0.00806287,-0.00617315
293.336,298,8,4,-2.35619,-2.22456,0.0109059,-0.0078363
293.336,298,9,4,-2.35619,-2.28379,0.00979827,-0.00745766
293.336,298,10,5,-2.15984,-2.0168,0.0123416,-0.00894026
293.336,298,11,5,-2.15984,-2.09774,0.0113307,-0.00854969
293.336,298,12,6,-1.9635,-1.81491,0.0132305,-0.00965168
293.336,298,13,6,-1.9635,-1.90614,0.0125138,-0.00937281
293.336,298,14,7,-1.76715,-1.61653,0.0136124,-0.00997106
293.336,298,15,7,-1.76715,-1.71141,0.0132214,-0.00986186
293.336,298,16,8,-1.5708,-1.42005,0.0135112,-0.00990009
293.336,298,17,8,-1.5708,-1.51515,0.0133803,-0.00997807
293.336,298,18,9,-1.37445,-1.22547,0.0129425,-0.00944899
293.336,298,19,9,-1.37445,-1.31739,0.012966,-0.00970426
293.336,298,20,10,-1.1781,-1.03437,0.0119323,-0.00865068
293.336,298,21,10,-1.1781,-1.11653,0.0119856,-0.00903181
293.336,298,22,11,-0.981748,-0.849158,0.0105266,-0.00756749
293.336,298,23,11,-0.981748,-0.910125,0.0104671,-0.00795331
293.336,298,24,12,-0.785398,-0.671312,0.00878514,-0.0062772
293.336,298,25,12,-0.785398,-0.69667,0.00846311,-0.00647431
293.336,298,26,13,-0.589049,-0.499186,0.00676218,-0.00483686
293.336,298,27,13,-0.589049,-0.477751,0.00606489,-0.00464582
293.336,298,28,14,-0.392699,-0.3269,0.00449208,-0.00324958
293.336,298,29,14,-0.392699,-0.259184,0.00341101,-0.00259278
293.336,298,30,15,-0.19635,-0.146166,0.00199841,-0.00147642
293.336,298,31,15,-0.19635,-0.0491818,0.000670836,-0.000496785
293.336,298,32,16,0,0.0491818,-0.000670836,0.000496785
293.336,298,33,16,0,0.146166,-0.00199841,0.00147642
293.336,298,34,17,0.19635,0.259184,-0.00341101,0.00259278
293.336,298,35,17,0.19635,0.3269,-0.00449208,0.00324958
293.336,298,36,18,0.392699,0.477751,-0.00606489,0.00464582
293.336,298,37,18,0.392699,0.499186,-0.00676218,0.00483686
293.336,298,38,19,0.589049,0.69667,-0.00846311,0.00647431
293.336,298,39,19,0.589049,0.671312,-0.00878514,0.0062772
293.336,298,40,20,0.785398,0.910125,-0.0104671,0.00795331
293.336,298,41,20,0.785398,0.849158,-0.0105266,0.00756749
293.336,298,42,21,0.981748,1.11653,-0.0119856,0.00903181
293.336,298,43,21,0.981748,1.03437,-0.0119323,0.00865068
293.336,298,44,22,1.1781,1.31739,-0.012966,0.00970426
293.336,298,45,22,1.1781,1.22547,-0.0129425,0.00944899
293.336,298,46,23,1.37445,1.51515,-0.0133803,0.00997807
293.336,298,47,23,1.37445,1.42005,-0.0135112,0.00990009
293.336,298,48,24,1.5708,1.71141,-0.0132214,0.00986186
293.336,298,49,24,1.5708,1.61653,-0.0136124,0.00997106
293.336,298,50,25,1.76715,1.90614,-0.0125138,0.00937281
293.336,298,51,25,1.76715,1.81491,-0.0132305,0.00965168
293.336,298,52,26,1.9635,2.09774,-0.0113307,0.00854969
293.336,298,53,26,1.9635,2.0168,-0.0123416,0.00894026
293.336,298,54,27,2.15984,2.28379,-0.00979827,0.00745766
293.336,298,55,27,2.15984,2.22456,-0.0109059,0.0078363
293.336,298,56,28,2.35619,2.46281,-0.00806287,0.00617315
293.336,298,57,28,2.35619,2.43963,-0.00889592,0.00635182
293.336,298,58,29,2.55254,2.63646,-0.00621521,0.00474945
293.336,298,59,29,2.55254,2.66031,-0.00636658,0.00454141
293.336,298,60,30,2.74889,2.81056,-0.00422434,0.00318756
293.336,298,61,30,2.74889,2.88071,-0.00351491,0.00252674
293.336,298,62,31,2.94524,2.99326,-0.00196458,0.0014496
293.336,298,63,31,2.94524,3.09261,-0.000647146,0.000478661
294.321,299,0,0,-3.14159,-3.09244,0.000175976,-0.0008288
294.321,299,1,0,-3.14159,-2.99273,0.000537671,-0.00251006
294.321,299,2,1,-2.94524,-2.8797,0.00102772,-0.0043755
294.321,299,3,1,-2.94524,-2.80949,0.00108667,-0.00551601
294.321,299,4,2,-2.74889,-2.65844,0.00189625,-0.00785995
294.321,299,5,2,-2.74889,-2.63495,0.00154009,-0.00821306
294.321,299,6,3,-2.55254,-2.43703,0.00264349,-0.0109827
294.321,299,7,3,-2.55254,-2.46086,0.00198633,-0.0106668
294.321,299,8,4,-2.35619,-2.22142,0.00319218,-0.0135326
294.321,299,9,4,-2.35619,-2.28137,0.00245732,-0.0128749
294.321,299,10,5,-2.15984,-2.01331,0.00354123,-0.0154176
294.321,299,11,5,-2.15984,-2.09487,0.00291478,-0.0147444
294.321,299,12,6,-1.9635,-1.81124,0.00372982,-0.0166206
294.321,299,13,6,-1.9635,-1.9029,0.00328771,-0.0161439
294.321,299,14,7,-1.76715,-1.61279,0.00379737,-0.0171464
294.321,299,15,7,-1.76715,-1.70795,0.00351388,-0.0169637
294.321,299,16,8,-1.5708,-1.41634,0.00376604,-0.0170011
294.321,299,17,8,-1.5708,-1.51165,0.00355836,-0.0171405
294.321,299,18,9,-1.37445,-1.22188,0.00364139,-0.0162056
294.321,299,19,9,-1.37445,-1.31403,0.0034136,-0.0166491
294.321,299,20,10,-1.1781,-1.03101,0.003417,-0.0148187
294.321,299,21,10,-1.1781,-1.11348,0.00309514,-0.0154782
294.321,299,22,11,-0.981748,-0.846128,0.00307757,-0.0129493
294.321,299,23,11,-0.981748,-0.907528,0.00263826,-0.0136174
294.321,299,24,12,-0.785398,-0.668747,0.00260617,-0.0107318
294.321,299,25,12,-0.785398,-0.694612,0.00209012,-0.011077
294.321,299,26,13,-0.589049,-0.497216,0.00200101,-0.00826414
294.321,299,27,13,-0.589049,-0.476283,0.00149177,-0.00794406
294.321,299,28,14,-0.392699,-0.325627,0.00129335,-0.00555052
294.321,299,29,14,-0.392699,-0.258339,0.000858805,-0.00443136
294.321,299,30,15,-0.19635,-0.14563,0.000545095,-0.00252198
294.321,299,31,15,-0.19635,-0.0490028,0.000181826,-0.000848619
294.321,299,32,16,0,0.0490028,-0.000181826,0.000848619
294.321,299,33,16,0,0.14563,-0.000545095,0.00252198
294.321,299,34,17,0.19635,0.258339,-0.000858805,0.00443136
294.321,299,35,17,0.19635,0.325627,-0.00129335,0.00555052
294.321,299,36,18,0.392699,0.476283,-0.00149177,0.00794406
294.321,299,37,18,0.392699,0.497216,-0.00200101,0.00826414
294.321,299,38,19,0.589049,0.694612,-0.00209012,0.011077
294.321,299,39,19,0.589049,0.668747,-0.00260617,0.0107318
294.321,299,40,20,0.785398,0.907528,-0.00263826,0.0136174
294.321,299,41,20,0.785398,0.846128,-0.00307757,0.0129493
294.321,299,42,21,0.981748,1.11348,-0.00309514,0.0154782
294.321,299,43,21,0.981748,1.03101,-0.003417,0.0148187
294.321,299,44,22,1.1781,1.31403,-0.0034136,0.0166491
294.321,299,45,22,1.1781,1.22188,-0.00364139,0.0162056
294.321,299,46,23,1.37445,1.51165,-0.00355836,0.0171405
294.321,299,47,23,1.37445,1.41634,-0.00376604,0.0170011
294.321,299,48,24,1.5708,1.70795,-0.00351388,0.0169637
294.321,299,49,24,1.5708,1.61279,-0.00379737,0.0171464
294.321,299,50,25,1.76715,1.9029,-0.00328771,0.0161439
294.321,299,51,25,1.76715,1.81124,-0.00372982,0.0166206
294.321,299,52,26,1.9635,2.09487,-0.00291478,0.0147444
294.321,299,53,26,1.9635,2.01331,-0.00354123,0.0154176
294.321,299,54,27,2.15984,2.28137,-0.00245732,0.0128749
294.321,299,55,27,2.15984,2.22142,-0.00319218,0.0135326
294.321,299,56,28,2.35619,2.46086,-0.00198633,0.0106668
294.321,299,57,28,2.35619,2.43703,-0.00264349,0.0109827
294.321,299,58,29,2.55254,2.63495,-0.00154009,0.00821306
294.321,299,59,29,2.55254,2.65844,-0.00189625,0.00785995
294.321,299,60,30,2.74889,2.80949,-0.00108667,0.00551601
294.321,299,61,30,2.74889,2.8797,-0.00102772,0.0043755
294.321,299,62,31,2.94524,2.99273,-0.000537671,0.00251006
294.321,299,63,31,2.94524,3.09244,-0.000175976,0.0008288
295.305,300,0,0,-3.14159,-3.09307,-0.000639854,0.0004219
295.305,300,1,0,-3.14159,-2.99463,-0.0019331,0.00127778
295.305,300,2,1,-2.94524,-2.88292,-0.00327931,0.00222757
295.305,300,3,1,-2.94524,-2.81376,-0.00434301,0.00280509
295.305,300,4,2,-2.74889,-2.66419,-0.0058407,0.00399697
295.305,300,5,2,-2.74889,-2.64139,-0.00654445,0.00417198
295.305,300,6,3,-2.55254,-2.44507,-0.00816732,0.00557381
295.305,300,7,3,-2.55254,-2.46924,-0.00851355,0.0054119
295.305,300,8,4,-2.35619,-2.23139,-0.0101286,0.00684999
295.305,300,9,4,-2.35619,-2.29143,-0.0102161,0.00652242
295.305,300,10,5,-2.15984,-2.02476,-0.0116351,0.00778089
295.305,300,11,5,-2.15984,-2.10629,-0.0115989,0.00745465
295.305,300,12,6,-1.9635,-1.82368,-0.0126307,0.0083612
295.305,300,13,6,-1.9635,-1.91531,-0.0126036,0.00814157
295.305,300,14,7,-1.76715,-1.62567,-0.0130807,0.00859692
295.305,300,15,7,-1.76715,-1.72093,-0.0131843,0.00852943
295.305,300,16,8,-1.5708,-1.42911,-0.012969,0.00849513
295.305,300,17,8,-1.5708,-1.52476,-0.0133139,0.00859009
295.305,300,18,9,-1.37445,-1.234,-0.0123106,0.00807043
295.305,300,19,9,-1.37445,-1.32681,-0.012975,0.00831521
295.305,300,20,10,-1.1781,-1.042,-0.0111698,0.0073565
295.305,300,21,10,-1.1781,-1.12543,-0.0121408,0.00770376
295.305,300,22,11,-0.981748,-0.855646,-0.00966911,0.00641066
295.305,300,23,11,-0.981748,-0.918126,-0.010766,0.00675503
295.305,300,24,12,-0.785398,-0.67658,-0.00795771,0.00530082
295.305,300,25,12,-0.785398,-0.703288,-0.00881355,0.00547819
295.305,300,26,13,-0.589049,-0.503254,-0.00613379,0.00407481
295.305,300,27,13,-0.589049,-0.482512,-0.00632797,0.00391893
295.305,300,28,14,-0.392699,-0.329732,-0.0041703,0.00273332
295.305,300,29,14,-0.392699,-0.261787,-0.00350321,0.00218227
295.305,300,30,15,-0.19635,-0.147537,-0.00193742,0.00124098
295.305,300,31,15,-0.19635,-0.0496461,-0.000653513,0.000417591
295.305,300,32,16,0,0.0496461,0.000653513,-0.000417591
295.305,300,33,16,0,0.147537,0.00193742,-0.00124098
295.305,300,34,17,0.19635,0.261787,0.00350321,-0.00218227
295.305,300,35,17,0.19635,0.329732,0.0041703,-0.00273332
295.305,300,36,18,0.392699,0.482512,0.00632797,-0.00391893
295.305,300,37,18,0.392699,0.503254,0.00613379,-0.00407481
295.305,300,38,19,0.589049,0.703288,0.00881355,-0.00547819
295.305,300,39,19,0.589049,0.67658,0.00795771,-0.00530082
295.305,300,40,20,0.785398,0.918126,0.010766,-0.00675503
295.305,300,41,20,0.785398,0.855646,0.00966911,-0.00641066
295.305,300,42,21,0.981748,1.12543,0.0121408,-0.00770376
295.305,300,43,21,0.981748,1.042,0.0111698,-0.0073565
295.305,300,44,22,1.1781,1.32681,0.012975,-0.00831521
295.305,300,45,22,1.1781,1.234,0.0123106,-0.00807043
295.305,300,46,23,1.37445,1.52476,0.0133139,-0.00859009
295.305,300,47,23,1.37445,1.42911,0.012969,-0.00849513
295.305,300,48,24,1.5708,1.72093,0.0131843,-0.00852943
295.305,300,49,24,1.5708,1.62567,0.0130807,-0.00859692
295.305,300,50,25,1.76715,1.91531,0.0126036,-0.00814157
295.305,300,51,25,1.76715,1.82368,0.0126307,-0.0083612
295.305,300,52,26,1.9635,2.10629,0.0115989,-0.00745465
295.305,300,53,26,1.9635,2.02476,0.0116351,-0.00778089
295.305,300,54,27,2.15984,2.29143,0.0102161,-0.00652242
295.305,300,55,27,2.15984,2.23139,0.0101286,-0.00684999
295.305,300,56,28,2.35619,2.46924,0.00851355,-0.0054119
295.305,300,57,28,2.35619,2.44507,0.00816732,-0.00557381
295.305,300,58,29,2.55254,2.64139,0.00654445,-0.00417198
295.305,300,59,29,2.55254,2.66419,0.0058407,-0.00399697
295.305,300,60,30,2.74889,2.81376,0.00434301,-0.00280509
295.305,300,61,30,2.74889,2.88292,0.00327931,-0.00222757
295.305,300,62,31,2.94524,2.99463,0.0019331,-0.00127778
295.305,300,63,31,2.94524,3.09307,0.000639854,-0.0004219
296.29,301,0,0,-3.14159,-3.09329,-0.000224556,0.000852023
296.29,301,1,0,-3.14159,-2.99529,-0.00067532,0.00258055
296.29,301,2,1,-2.94524,-2.88399,-0.0010866,0.00450365
296.29,301,3,1,-2.94524,-2.81532,-0.00158183,0.00566995
296.29,301,4,2,-2.74889,-2.66607,-0.00190628,0.00809802
296.29,301,5,2,-2.74889,-2.64379,-0.00243775,0.00844763
296.29,301,6,3,-2.55254,-2.4477,-0.00268073,0.0113275
296.29,301,7,3,-2.55254,-2.47238,-0.00318634,0.0109868
296.29,301,8,4,-2.35619,-2.23472,-0.00338582,0.0139756
296.29,301,9,4,-2.35619,-2.29516,-0.00379572,0.0132868
296.29,301,10,5,-2.15984,-2.02868,-0.00397597,0.0159483
296.29,301,11,5,-2.15984,-2.11048,-0.00426088,0.0152502
296.29,301,12,6,-1.9635,-1.82801,-0.00440037,0.0172266
296.29,301,13,6,-1.9635,-1.91983,-0.00458943,0.0167373
296.29,301,14,7,-1.76715,-1.63021,-0.00461828,0.0178111
296.29,301,15,7,-1.76715,-1.72564,-0.00478835,0.0176298
296.29,301,16,8,-1.5708,-1.43364,-0.00460686,0.0177018
296.29,301,17,8,-1.5708,-1.52954,-0.00485826,0.0178572
296.29,301,18,9,-1.37445,-1.2383,-0.00436646,0.0169127
296.29,301,19,9,-1.37445,-1.33152,-0.00478987,0.0173873
296.29,301,20,10,-1.1781,-1.04587,-0.00392845,0.0154986
296.29,301,21,10,-1.1781,-1.12992,-0.0045576,0.0162026
296.29,301,22,11,-0.981748,-0.858952,-0.00335877,0.0135691
296.29,301,23,11,-0.981748,-0.922178,-0.00411667,0.014286
296.29,301,24,12,-0.785398,-0.679277,-0.00273984,0.0112635
296.29,301,25,12,-0.785398,-0.706656,-0.00342109,0.0116431
296.29,301,26,13,-0.589049,-0.505344,-0.00212275,0.00868552
296.29,301,27,13,-0.589049,-0.484943,-0.00247037,0.00836213
296.29,301,28,14,-0.392699,-0.331188,-0.00147976,0.00584056
296.29,301,29,14,-0.392699,-0.263121,-0.00135508,0.00466835
296.29,301,30,15,-0.19635,-0.148241,-0.000715854,0.00265639
296.29,301,31,15,-0.19635,-0.0498848,-0.000242457,0.000893904
296.29,301,32,16,0,0.0498848,0.000242457,-0.000893904
296.29,301,33,16,0,0.148241,0.000715854,-0.00265639
296.29,301,34,17,0.19635,0.263121,0.00135508,-0.00466835
296.29,301,35,17,0.19635,0.331188,0.00147976,-0.00584056
