t,n,j,x_grid,rho,phi,E_j,Q_net
60.0454,61,1,-2.94524,0.0147553,0.0149847,0.00292389,-1.87473e-15
60.0454,61,2,-2.74889,0.013947,0.0141262,0.00574174,-1.87473e-15
60.0454,61,3,-2.55254,0.0126246,0.01273,0.0083504,-1.87473e-15
60.0454,61,4,-2.35619,0.0108262,0.010847,0.0106527,-1.87473e-15
60.0454,61,5,-2.15984,0.00860709,0.00854667,0.0125605,-1.87473e-15
60.0454,61,6,-1.9635,0.00604031,0.00591451,0.0139985,-1.87473e-15
60.0454,61,7,-1.76715,0.0032159,0.00304946,0.0149073,-1.87473e-15
60.0454,61,8,-1.5708,0.000238888,6.04414e-05,0.0152464,-1.87473e-15
60.0454,61,9,-1.37445,-0.00277461,-0.00293779,0.0149975,-1.87473e-15
60.0454,61,10,-1.1781,-0.00570288,-0.00582906,0.0141652,-1.87473e-15
60.0454,61,11,-0.981748,-0.00842488,-0.00850045,0.0127782,-1.87473e-15
60.0454,61,12,-0.785398,-0.0108267,-0.010847,0.0108882,-1.87473e-15
60.0454,61,13,-0.589049,-0.0128076,-0.0127762,0.0085679,-1.87473e-15
60.0454,61,14,-0.392699,-0.0142845,-0.0142117,0.00590815,-1.87473e-15
60.0454,61,15,-0.19635,-0.0151958,-0.0150964,0.00301393,-1.87473e-15
60.0454,61,16,0,-0.0155038,-0.0153952,3.93152e-16,-1.87473e-15
60.0454,61,17,0.19635,-0.0151958,-0.0150964,-0.00301393,-1.87473e-15
60.0454,61,18,0.392699,-0.0142845,-0.0142117,-0.00590815,-1.87473e-15
60.0454,61,19,0.589049,-0.0128076,-0.0127762,-0.0085679,-1.87473e-15
60.0454,61,20,0.785398,-0.0108267,-0.010847,-0.0108882,-1.87473e-15
60.0454,61,21,0.981748,-0.00842488,-0.00850045,-0.0127782,-1.87473e-15
60.0454,61,22,1.1781,-0.00570288,-0.00582906,-0.0141652,-1.87473e-15
60.0454,61,23,1.37445,-0.00277461,-0.00293779,-0.0149975,-1.87473e-15
60.0454,61,24,1.5708,0.000238888,6.04414e-05,-0.0152464,-1.87473e-15
60.0454,61,25,1.76715,0.0032159,0.00304946,-0.0149073,-1.87473e-15
60.0454,61,26,1.9635,0.00604031,0.00591451,-0.0139985,-1.87473e-15
60.0454,61,27,2.15984,0.00860709,0.00854667,-0.0125605,-1.87473e-15
60.0454,61,28,2.35619,0.0108262,0.010847,-0.0106527,-1.87473e-15
60.0454,61,29,2.55254,0.0126246,0.01273,-0.0083504,-1.87473e-15
60.0454,61,30,2.74889,0.013947,0.0141262,-0.00574174,-1.87473e-15
60.0454,61,31,2.94524,0.0147553,0.0149847,-0.00292389,-1.87473e-15
60.0454,61,32,3.14159,0.0150272,0.0152744,8.30478e-16,-1.87473e-15
61.0297,62,0,-3.14159,-0.0117432,-0.0117619,-6.00771e-15,-1.78753e-15
61.0297,62,1,-2.94524,-0.0115168,-0.0115355,-0.00228355,-1.78753e-15
61.0297,62,2,-2.74889,-0.0108463,-0.0108652,-0.00447905,-1.78753e-15
61.0297,62,3,-2.55254,-0.00975694,-0.00977663,-0.00650176,-1.78753e-15
61.0297,62,4,-2.35619,-0.00829058,-0.00831193,-0.00827357,-1.78753e-15
61.0297,62,5,-2.15984,-0.0065038,-0.00652761,-0.009726,-1.78753e-15
61.0297,62,6,-1.9635,-0.00446612,-0.00449254,-0.010803,-1.78753e-15
61.0297,62,7,-1.76715,-0.00225738,-0.00228529,-0.0114631,-1.78753e-15
61.0297,62,8,-1.5708,3.56765e-05,8.99027e-06,-0.0116812,-1.78753e-15
61.0297,62,9,-1.37445,0.0023232,0.00230189,-0.0114496,-1.78753e-15
61.0297,62,10,-1.1781,0.00451624,0.00450523,-0.0107781,-1.78753e-15
61.0297,62,11,-0.981748,0.00653059,0.00653445,-0.00969361,-1.78753e-15
61.0297,62,12,-0.785398,0.00829011,0.0083119,-0.00823859,-1.78753e-15
61.0297,62,13,-0.589049,0.00972948,0.00976974,-0.00646952,-1.78753e-15
61.0297,62,14,-0.392699,0.0107961,0.0108525,-0.00445442,-1.78753e-15
61.0297,62,15,-0.19635,0.0114517,0.011519,-0.00227024,-1.78753e-15
61.0297,62,16,0,0.0116728,0.011744,3.36167e-15,-1.78753e-15
61.0297,62,17,0.19635,0.0114517,0.011519,0.00227024,-1.78753e-15
61.0297,62,18,0.392699,0.0107961,0.0108525,0.00445442,-1.78753e-15
61.0297,62,19,0.589049,0.00972948,0.00976974,0.00646952,-1.78753e-15
61.0297,62,20,0.785398,0.00829011,0.0083119,0.00823859,-1.78753e-15
61.0297,62,21,0.981748,0.00653059,0.00653445,0.00969361,-1.78753e-15
61.0297,62,22,1.1781,0.00451624,0.00450523,0.0107781,-1.78753e-15
61.0297,62,23,1.37445,0.0023232,0.00230189,0.0114496,-1.78753e-15
61.0297,62,24,1.5708,3.56765e-05,8.99027e-06,0.0116812,-1.78753e-15
61.0297,62,25,1.76715,-0.00225738,-0.00228529,0.0114631,-1.78753e-15
61.0297,62,26,1.9635,-0.00446612,-0.00449254,0.010803,-1.78753e-15
61.0297,62,27,2.15984,-0.0065038,-0.00652761,0.009726,-1.78753e-15
61.0297,62,28,2.35619,-0.00829058,-0.00831193,0.00827357,-1.78753e-15
61.0297,62,29,2.55254,-0.00975694,-0.00977663,0.00650176,-1.78753e-15
61.0297,62,30,2.74889,-0.0108463,-0.0108652,0.00447905,-1.78753e-15
61.0297,62,31,2.94524,-0.0115168,-0.0115355,0.00228355,-1.78753e-15
61.0297,62,32,3.14159,-0.0117432,-0.0117619,-6.00771e-15,-1.78753e-15
62.0141,63,0,-3.14159,-0.0161082,-0.0162576,-3.55162e-15,2.83389e-15
62.0141,63,1,-2.94524,-0.015808,-0.0159471,-0.00313337,2.83389e-15
62.0141,63,2,-2.74889,-0.014917,-0.0150271,-0.00614979,2.83389e-15
62.0141,63,3,-2.55254,-0.0134636,-0.0135321,-0.00893604,2.83389e-15
62.0141,63,4,-2.35619,-0.0114958,-0.011518,-0.0113864,2.83389e-15
62.0141,63,5,-2.15984,-0.00908138,-0.00906065,-0.0134066,2.83389e-15
62.0141,63,6,-1.9635,-0.00630652,-0.00625322,-0.0149173,2.83389e-15
62.0141,63,7,-1.76715,-0.00327451,-0.00320264,-0.0158579,2.83389e-15
62.0141,63,8,-1.5708,-0.00010197,-2.58281e-05,-0.0161894,2.83389e-15
62.0141,63,9,-1.37445,0.00308608,0.00315492,-0.0158964,2.83389e-15
62.0141,63,10,-1.1781,0.00616227,0.00621669,-0.0149885,2.83389e-15
62.0141,63,11,-0.981748,0.00900328,0.00904088,-0.0134996,2.83389e-15
62.0141,63,12,-0.785398,0.0114958,0.011518,-0.0114871,2.83389e-15
62.0141,63,13,-0.589049,0.0135416,0.0135519,-0.00902907,2.83389e-15
62.0141,63,14,-0.392699,0.0150612,0.0150637,-0.006221,2.83389e-15
62.0141,63,15,-0.19635,0.0159966,0.0159948,-0.00317191,2.83389e-15
62.0141,63,16,0,0.0163123,0.0163093,1.59028e-16,2.83389e-15
62.0141,63,17,0.19635,0.0159966,0.0159948,0.00317191,2.83389e-15
62.0141,63,18,0.392699,0.0150612,0.0150637,0.006221,2.83389e-15
62.0141,63,19,0.589049,0.0135416,0.0135519,0.00902907,2.83389e-15
62.0141,63,20,0.785398,0.0114958,0.011518,0.0114871,2.83389e-15
62.0141,63,21,0.981748,0.00900328,0.00904088,0.0134996,2.83389e-15
62.0141,63,22,1.1781,0.00616227,0.00621669,0.0149885,2.83389e-15
62.0141,63,23,1.37445,0.00308608,0.00315492,0.0158964,2.83389e-15
62.0141,63,24,1.5708,-0.00010197,-2.58281e-05,0.0161894,2.83389e-15
62.0141,63,25,1.76715,-0.00327451,-0.00320264,0.0158579,2.83389e-15
62.0141,63,26,1.9635,-0.00630652,-0.00625322,0.0149173,2.83389e-15
62.0141,63,27,2.15984,-0.00908138,-0.00906065,0.0134066,2.83389e-15
62.0141,63,28,2.35619,-0.0114958,-0.011518,0.0113864,2.83389e-15
62.0141,63,29,2.55254,-0.0134636,-0.0135321,0.00893604,2.83389e-15
62.0141,63,30,2.74889,-0.014917,-0.0150271,0.00614979,2.83389e-15
62.0141,63,31,2.94524,-0.015808,-0.0159471,0.00313337,2.83389e-15
62.0141,63,32,3.14159,-0.0161082,-0.0162576,-3.55162e-15,2.83389e-15
62.9984,64,0,-3.14159,0.0102028,0.0103873,7.43455e-15,2.6595e-15
62.9984,64,1,-2.94524,0.0100181,0.0101906,0.00198519,2.6595e-15
62.9984,64,2,-2.74889,0.00946937,0.00960772,0.00389837,2.6595e-15
62.9984,64,3,-2.55254,0.00857305,0.00865974,0.00566968,2.6595e-15
62.9984,64,4,-2.35619,0.00735647,0.00738124,0.00723355,2.6595e-15
62.9984,64,5,-2.15984,0.00585771,0.00581913,0.00853085,2.6595e-15
62.9984,64,6,-1.9635,0.00412544,0.00403118,0.00951095,2.6595e-15
62.9984,64,7,-1.76715,0.00221842,0.00208419,0.0101338,2.6595e-15
62.9984,64,8,-1.5708,0.000204544,5.16652e-05,0.0103716,2.6595e-15
62.9984,64,9,-1.37445,-0.00184078,-0.00198874,0.010211,2.6595e-15
62.9984,64,10,-1.1781,-0.00383718,-0.00395818,0.00965356,2.6595e-15
62.9984,64,11,-0.981748,-0.00570271,-0.00577969,0.00871698,2.6595e-15
62.9984,64,12,-0.785398,-0.00735788,-0.00738133,0.00743476,2.6595e-15
62.9984,64,13,-0.589049,-0.00873006,-0.00869931,0.00585533,2.6595e-15
62.9984,64,14,-0.392699,-0.00975763,-0.00968072,0.00404031,2.6595e-15
62.9984,64,15,-0.19635,-0.0103937,-0.0102859,0.00206195,2.6595e-15
62.9984,64,16,0,-0.0106091,-0.0104904,-2.05853e-15,2.6595e-15
62.9984,64,17,0.19635,-0.0103937,-0.0102859,-0.00206195,2.6595e-15
62.9984,64,18,0.392699,-0.00975763,-0.00968072,-0.00404031,2.6595e-15
62.9984,64,19,0.589049,-0.00873006,-0.00869931,-0.00585533,2.6595e-15
62.9984,64,20,0.785398,-0.00735788,-0.00738133,-0.00743476,2.6595e-15
62.9984,64,21,0.981748,-0.00570271,-0.00577969,-0.00871698,2.6595e-15
62.9984,64,22,1.1781,-0.00383718,-0.00395818,-0.00965356,2.6595e-15
62.9984,64,23,1.37445,-0.00184078,-0.00198874,-0.010211,2.6595e-15
62.9984,64,24,1.5708,0.000204544,5.16652e-05,-0.0103716,2.6595e-15
62.9984,64,25,1.76715,0.00221842,0.00208419,-0.0101338,2.6595e-15
62.9984,64,26,1.9635,0.00412544,0.00403118,-0.00951095,2.6595e-15
62.9984,64,27,2.15984,0.00585771,0.00581913,-0.00853085,2.6595e-15
62.9984,64,28,2.35619,0.00735647,0.00738124,-0.00723355,2.6595e-15
62.9984,64,29,2.55254,0.00857305,0.00865974,-0.00566968,2.6595e-15
62.9984,64,30,2.74889,0.00946937,0.00960772,-0.00389837,2.6595e-15
62.9984,64,31,2.94524,0.0100181,0.0101906,-0.00198519,2.6595e-15
62.9984,64,32,3.14159,0.0102028,0.0103873,7.43455e-15,2.6595e-15
63.9828,65,0,-3.14159,0.016821,0.017067,7.26227e-15,-1.70034e-15
63.9828,65,1,-2.94524,0.0165138,0.0167428,0.00327264,-1.70034e-15
63.9828,65,2,-2.74889,0.0156013,0.0157819,0.00642553,-1.70034e-15
63.9828,65,3,-2.55254,0.0141102,0.0142195,0.00934244,-1.70034e-15
63.9828,65,4,-2.35619,0.012086,0.0121131,0.0119142,-1.70034e-15
63.9828,65,5,-2.15984,0.00959342,0.00954076,0.0140426,-1.70034e-15
63.9828,65,6,-1.9635,0.00671649,0.00659857,0.0156438,-1.70034e-15
63.9828,65,7,-1.76715,0.00355738,0.00339744,0.0166525,-1.70034e-15
63.9828,65,8,-1.5708,0.00023375,5.91641e-05,0.0170247,-1.70034e-15
63.9828,65,9,-1.37445,-0.00312554,-0.00328813,0.0167408,-1.70034e-15
63.9828,65,10,-1.1781,-0.00638615,-0.00651492,0.015807,-1.70034e-15
63.9828,65,11,-0.981748,-0.00941486,-0.0094955,0.0142557,-1.70034e-15
63.9828,65,12,-0.785398,-0.0120863,-0.0121131,0.0121448,-1.70034e-15
63.9828,65,13,-0.589049,-0.0142892,-0.0142648,0.00955542,-1.70034e-15
63.9828,65,14,-0.392699,-0.0159316,-0.0158655,0.0065885,-1.70034e-15
63.9828,65,15,-0.19635,-0.0169452,-0.0168521,0.00336082,-1.70034e-15
63.9828,65,16,0,-0.0172878,-0.0171853,-8.83487e-17,-1.70034e-15
63.9828,65,17,0.19635,-0.0169452,-0.0168521,-0.00336082,-1.70034e-15
63.9828,65,18,0.392699,-0.0159316,-0.0158655,-0.0065885,-1.70034e-15
63.9828,65,19,0.589049,-0.0142892,-0.0142648,-0.00955542,-1.70034e-15
63.9828,65,20,0.785398,-0.0120863,-0.0121131,-0.0121448,-1.70034e-15
63.9828,65,21,0.981748,-0.00941486,-0.0094955,-0.0142557,-1.70034e-15
63.9828,65,22,1.1781,-0.00638615,-0.00651492,-0.015807,-1.70034e-15
63.9828,65,23,1.37445,-0.00312554,-0.00328813,-0.0167408,-1.70034e-15
63.9828,65,24,1.5708,0.00023375,5.91641e-05,-0.0170247,-1.70034e-15
63.9828,65,25,1.76715,0.00355738,0.00339744,-0.0166525,-1.70034e-15
63.9828,65,26,1.9635,0.00671649,0.00659857,-0.0156438,-1.70034e-15
63.9828,65,27,2.15984,0.00959342,0.00954076,-0.0140426,-1.70034e-15
63.9828,65,28,2.35619,0.012086,0.0121131,-0.0119142,-1.70034e-15
63.9828,65,29,2.55254,0.0141102,0.0142195,-0.00934244,-1.70034e-15
63.9828,65,30,2.74889,0.0156013,0.0157819,-0.00642553,-1.70034e-15
63.9828,65,31,2.94524,0.0165138,0.0167428,-0.00327264,-1.70034e-15
63.9828,65,32,3.14159,0.016821,0.017067,7.26227e-15,-1.70034e-15
64.9671,66,0,-3.14159,-0.00913219,-0.00908393,-6.52897e-15,-4.40343e-15
64.9671,66,1,-2.94524,-0.00895114,-0.00890789,-0.00177533,-4.40343e-15
64.9671,66,2,-2.74889,-0.00841566,-0.00838676,-0.00348031,-4.40343e-15
64.9671,66,3,-2.55254,-0.00754849,-0.00754117,-0.00504758,-4.40343e-15
64.9671,66,4,-2.35619,-0.00638631,-0.00640457,-0.00641563,-4.40343e-15
64.9671,66,5,-2.15984,-0.00497791,-0.00502176,-0.00753131,-4.40343e-15
64.9671,66,6,-1.9635,-0.00338185,-0.00344704,-0.00835203,-4.40343e-15
64.9671,66,7,-1.76715,-0.00166353,-0.00174193,-0.00884736,-4.40343e-15
64.9671,66,8,-1.5708,0.000107925,2.7313e-05,-0.00900008,-4.40343e-15
64.9671,66,9,-1.37445,0.00186291,0.00179239,-0.00880659,-4.40343e-15
64.9671,66,10,-1.1781,0.00353434,0.00348565,-0.00827672,-4.40343e-15
64.9671,66,11,-0.981748,0.00506031,0.00504265,-0.00743294,-4.40343e-15
64.9671,66,12,-0.785398,0.00638612,0.00640456,-0.00630919,-4.40343e-15
64.9671,66,13,-0.589049,0.00746583,0.00752027,-0.00494928,-4.40343e-15
64.9671,66,14,-0.392699,0.00826316,0.00834814,-0.00340509,-4.40343e-15
64.9671,66,15,-0.19635,0.00875202,0.00885744,-0.00173462,-4.40343e-15
64.9671,66,16,0,0.00891672,0.00902932,1.80673e-15,-4.40343e-15
64.9671,66,17,0.19635,0.00875202,0.00885744,0.00173462,-4.40343e-15
64.9671,66,18,0.392699,0.00826316,0.00834814,0.00340509,-4.40343e-15
64.9671,66,19,0.589049,0.00746583,0.00752027,0.00494928,-4.40343e-15
64.9671,66,20,0.785398,0.00638612,0.00640456,0.00630919,-4.40343e-15
64.9671,66,21,0.981748,0.00506031,0.00504265,0.00743294,-4.40343e-15
64.9671,66,22,1.1781,0.00353434,0.00348565,0.00827672,-4.40343e-15
64.9671,66,23,1.37445,0.00186291,0.00179239,0.00880659,-4.40343e-15
64.9671,66,24,1.5708,0.000107925,2.7313e-05,0.00900008,-4.40343e-15
64.9671,66,25,1.76715,-0.00166353,-0.00174193,0.00884736,-4.40343e-15
64.9671,66,26,1.9635,-0.00338185,-0.00344704,0.00835203,-4.40343e-15
64.9671,66,27,2.15984,-0.00497791,-0.00502176,0.00753131,-4.40343e-15
64.9671,66,28,2.35619,-0.00638631,-0.00640457,0.00641563,-4.40343e-15
64.9671,66,29,2.55254,-0.00754849,-0.00754117,0.00504758,-4.40343e-15
64.9671,66,30,2.74889,-0.00841566,-0.00838676,0.00348031,-4.40343e-15
64.9671,66,31,2.94524,-0.00895114,-0.00890789,0.00177533,-4.40343e-15
64.9671,66,32,3.14159,-0.00913219,-0.00908393,-6.52897e-15,-4.40343e-15
65.9515,67,0,-3.14159,-0.0176436,-0.0178216,-1.06725e-14,-1.70034e-15
65.9515,67,1,-2.94524,-0.0173152,-0.0174815,-0.00343207,-1.70034e-15
65.9515,67,2,-2.74889,-0.0163406,-0.0164738,-0.00673622,-1.70034e-15
65.9515,67,3,-2.55254,-0.0147513,-0.0148362,-0.00978865,-1.70034e-15
65.9515,67,4,-2.35619,-0.0126003,-0.0126298,-0.0124739,-1.70034e-15
65.9515,67,5,-2.15984,-0.00996146,-0.00993769,-0.0146889,-1.70034e-15
65.9515,67,6,-1.9635,-0.00692844,-0.00686151,-0.0163471,-1.70034e-15
65.9515,67,7,-1.76715,-0.00361292,-0.00351822,-0.017382,-1.70034e-15
65.9515,67,8,-1.5708,-0.000140767,-3.56359e-05,-0.0177505,-1.70034e-15
65.9515,67,9,-1.37445,0.00335284,0.00345237,-0.0174351,-1.70034e-15
65.9515,67,10,-1.1781,0.00672945,0.00681112,-0.0164453,-1.70034e-15
65.9515,67,11,-0.981748,0.00985385,0.00991043,-0.0148172,-1.70034e-15
65.9515,67,12,-0.785398,0.0126005,0.0126298,-0.0126128,-1.70034e-15
65.9515,67,13,-0.589049,0.0148591,0.0148635,-0.00991695,-1.70034e-15
65.9515,67,14,-0.392699,0.0165395,0.0165242,-0.0068344,-1.70034e-15
65.9515,67,15,-0.19635,0.0175751,0.0175473,-0.0034852,-1.70034e-15
65.9515,67,16,0,0.0179249,0.0178929,-7.15625e-16,-1.70034e-15
65.9515,67,17,0.19635,0.0175751,0.0175473,0.0034852,-1.70034e-15
65.9515,67,18,0.392699,0.0165395,0.0165242,0.0068344,-1.70034e-15
65.9515,67,19,0.589049,0.0148591,0.0148635,0.00991695,-1.70034e-15
65.9515,67,20,0.785398,0.0126005,0.0126298,0.0126128,-1.70034e-15
65.9515,67,21,0.981748,0.00985385,0.00991043,0.0148172,-1.70034e-15
65.9515,67,22,1.1781,0.00672945,0.00681112,0.0164453,-1.70034e-15
65.9515,67,23,1.37445,0.00335284,0.00345237,0.0174351,-1.70034e-15
65.9515,67,24,1.5708,-0.000140767,-3.56359e-05,0.0177505,-1.70034e-15
65.9515,67,25,1.76715,-0.00361292,-0.00351822,0.017382,-1.70034e-15
65.9515,67,26,1.9635,-0.00692844,-0.00686151,0.0163471,-1.70034e-15
65.9515,67,27,2.15984,-0.00996146,-0.00993769,0.0146889,-1.70034e-15
65.9515,67,28,2.35619,-0.0126003,-0.0126298,0.0124739,-1.70034e-15
65.9515,67,29,2.55254,-0.0147513,-0.0148362,0.00978865,-1.70034e-15
65.9515,67,30,2.74889,-0.0163406,-0.0164738,0.00673622,-1.70034e-15
65.9515,67,31,2.94524,-0.0173152,-0.0174815,0.00343207,-1.70034e-15
65.9515,67,32,3.14159,-0.0176436,-0.0178216,-1.06725e-14,-1.70034e-15
66.9358,68,0,-3.14159,0.00741938,0.00757053,4.16343e-15,-1.78753e-15
66.9358,68,1,-2.94524,0.00728588,0.00742751,0.00144368,-1.78753e-15
66.9358,68,2,-2.74889,0.00688935,0.0070036,0.00283533,-1.78753e-15
66.9358,68,3,-2.55254,0.00624168,0.00631408,0.00412447,-1.78753e-15
66.9358,68,4,-2.35619,0.00536242,0.00538392,0.0052637,-1.78753e-15
66.9358,68,5,-2.15984,0.00427866,0.00424703,0.00621021,-1.78753e-15
66.9358,68,6,-1.9635,0.0030247,0.00294518,0.00692722,-1.78753e-15
66.9358,68,7,-1.76715,0.00164185,0.00152672,0.00738535,-1.78753e-15
66.9358,68,8,-1.5708,0.000178002,4.49563e-05,0.00756402,-1.78753e-15
66.9358,68,9,-1.37445,-0.00131323,-0.00144367,0.00745257,-1.78753e-15
66.9358,68,10,-1.1781,-0.00277388,-0.00288166,0.00705132,-1.78753e-15
66.9358,68,11,-0.981748,-0.00414382,-0.00421271,0.00637217,-1.78753e-15
66.9358,68,12,-0.785398,-0.0053637,-0.00538401,0.00543877,-1.78753e-15
66.9358,68,13,-0.589049,-0.00637833,-0.00634851,0.004286,-1.78753e-15
66.9358,68,14,-0.392699,-0.00714018,-0.00706712,0.00295883,-1.78753e-15
66.9358,68,15,-0.19635,-0.00761269,-0.00751044,0.00151047,-1.78753e-15
66.9358,68,16,0,-0.00777282,-0.00766028,-1.72943e-15,-1.78753e-15
66.9358,68,17,0.19635,-0.00761269,-0.00751044,-0.00151047,-1.78753e-15
66.9358,68,18,0.392699,-0.00714018,-0.00706712,-0.00295883,-1.78753e-15
66.9358,68,19,0.589049,-0.00637833,-0.00634851,-0.004286,-1.78753e-15
66.9358,68,20,0.785398,-0.0053637,-0.00538401,-0.00543877,-1.78753e-15
66.9358,68,21,0.981748,-0.00414382,-0.00421271,-0.00637217,-1.78753e-15
66.9358,68,22,1.1781,-0.00277388,-0.00288166,-0.00705132,-1.78753e-15
66.9358,68,23,1.37445,-0.00131323,-0.00144367,-0.00745257,-1.78753e-15
66.9358,68,24,1.5708,0.000178002,4.49563e-05,-0.00756402,-1.78753e-15
66.9358,68,25,1.76715,0.00164185,0.00152672,-0.00738535,-1.78753e-15
66.9358,68,26,1.9635,0.0030247,0.00294518,-0.00692722,-1.78753e-15
66.9358,68,27,2.15984,0.00427866,0.00424703,-0.00621021,-1.78753e-15
66.9358,68,28,2.35619,0.00536242,0.00538392,-0.0052637,-1.78753e-15
66.9358,68,29,2.55254,0.00624168,0.00631408,-0.00412447,-1.78753e-15
66.9358,68,30,2.74889,0.00688935,0.0070036,-0.00283533,-1.78753e-15
66.9358,68,31,2.94524,0.00728588,0.00742751,-0.00144368,-1.78753e-15
66.9358,68,32,3.14159,0.00741938,0.00757053,4.16343e-15,-1.78753e-15
67.9202,69,0,-3.14159,0.0181809,0.0184164,8.32245e-15,2.5287e-15
67.9202,69,1,-2.94524,0.017846,0.0180659,0.00353694,2.5287e-15
67.9202,69,2,-2.74889,0.0168518,0.0170274,0.00694339,2.5287e-15
67.9202,69,3,-2.55254,0.0152293,0.0153392,0.010093,2.5287e-15
67.9202,69,4,-2.35619,0.0130304,0.0130639,0.0128673,2.5287e-15
67.9202,69,5,-2.15984,0.0103279,0.0102862,0.0151605,2.5287e-15
67.9202,69,6,-1.9635,0.00721504,0.0071104,0.0168828,2.5287e-15
67.9202,69,7,-1.76715,0.00380343,0.00365639,0.0179645,2.5287e-15
67.9202,69,8,-1.5708,0.000220209,5.57378e-05,0.0183596,2.5287e-15
67.9202,69,9,-1.37445,-0.0033966,-0.0035534,0.0180477,2.5287e-15
67.9202,69,10,-1.1781,-0.00690382,-0.00703159,0.0170365,2.5287e-15
67.9202,69,11,-0.981748,-0.0101597,-0.0102436,0.0153613,2.5287e-15
67.9202,69,12,-0.785398,-0.0130307,-0.0130639,0.0130846,2.5287e-15
67.9202,69,13,-0.589049,-0.0153979,-0.0153819,0.0102936,2.5287e-15
67.9202,69,14,-0.392699,-0.0171631,-0.0171062,0.00709693,2.5287e-15
67.9202,69,15,-0.19635,-0.0182525,-0.0181689,0.00362002,2.5287e-15
67.9202,69,16,0,-0.0186207,-0.0185278,1.46659e-15,2.5287e-15
67.9202,69,17,0.19635,-0.0182525,-0.0181689,-0.00362002,2.5287e-15
67.9202,69,18,0.392699,-0.0171631,-0.0171062,-0.00709693,2.5287e-15
67.9202,69,19,0.589049,-0.0153979,-0.0153819,-0.0102936,2.5287e-15
67.9202,69,20,0.785398,-0.0130307,-0.0130639,-0.0130846,2.5287e-15
67.9202,69,21,0.981748,-0.0101597,-0.0102436,-0.0153613,2.5287e-15
67.9202,69,22,1.1781,-0.00690382,-0.00703159,-0.0170365,2.5287e-15
67.9202,69,23,1.37445,-0.0033966,-0.0035534,-0.0180477,2.5287e-15
67.9202,69,24,1.5708,0.000220209,5.57378e-05,-0.0183596,2.5287e-15
67.9202,69,25,1.76715,0.00380343,0.00365639,-0.0179645,2.5287e-15
67.9202,69,26,1.9635,0.00721504,0.0071104,-0.0168828,2.5287e-15
67.9202,69,27,2.15984,0.0103279,0.0102862,-0.0151605,2.5287e-15
67.9202,69,28,2.35619,0.0130304,0.0130639,-0.0128673,2.5287e-15
67.9202,69,29,2.55254,0.0152293,0.0153392,-0.010093,2.5287e-15
67.9202,69,30,2.74889,0.0168518,0.0170274,-0.00694339,2.5287e-15
67.9202,69,31,2.94524,0.017846,0.0180659,-0.00353694,2.5287e-15
67.9202,69,32,3.14159,0.0181809,0.0184164,8.32245e-15,2.5287e-15
68.9045,70,0,-3.14159,-0.0062831,-0.00616952,1.2678e-15,-1.39515e-15
68.9045,70,1,-2.94524,-0.0061522,-0.0060484,-0.00122083,-1.39515e-15
68.9045,70,2,-2.74889,-0.00576608,-0.0056901,-0.00239091,-1.39515e-15
68.9045,70,3,-2.55254,-0.00514401,-0.00510949,-0.003462,-1.39515e-15
68.9045,70,4,-2.35619,-0.0043165,-0.00433057,-0.00439078,-1.39515e-15
68.9045,70,5,-2.15984,-0.00332318,-0.00338524,-0.00514081,-1.39515e-15
68.9045,70,6,-1.9635,-0.00220999,-0.00231178,-0.00568403,-1.39515e-15
68.9045,70,7,-1.76715,-0.00102629,-0.00115313,-0.00600175,-1.39515e-15
68.9045,70,8,-1.5708,0.000178067,4.50978e-05,-0.00608502,-1.39515e-15
68.9045,70,9,-1.37445,0.00135533,0.00123646,-0.00593448,-1.39515e-15
68.9045,70,10,-1.1781,0.00246185,0.00237556,-0.00555973,-1.39515e-15
68.9045,70,11,-0.981748,0.00345952,0.00341976,-0.0049784,-1.39515e-15
68.9045,70,12,-0.785398,0.00431655,0.00433058,-0.00421499,-1.39515e-15
68.9045,70,13,-0.589049,0.00500774,0.00507498,-0.00329958,-1.39515e-15
68.9045,70,14,-0.392699,0.00551422,0.00562632,-0.00226659,-1.39515e-15
68.9045,70,15,-0.19635,0.00582309,0.00596507,-0.00115355,-1.39515e-15
68.9045,70,16,0,0.00592687,0.00607932,1.81336e-15,-1.39515e-15
68.9045,70,17,0.19635,0.00582309,0.00596507,0.00115355,-1.39515e-15
68.9045,70,18,0.392699,0.00551422,0.00562632,0.00226659,-1.39515e-15
68.9045,70,19,0.589049,0.00500774,0.00507498,0.00329958,-1.39515e-15
68.9045,70,20,0.785398,0.00431655,0.00433058,0.00421499,-1.39515e-15
68.9045,70,21,0.981748,0.00345952,0.00341976,0.0049784,-1.39515e-15
68.9045,70,22,1.1781,0.00246185,0.00237556,0.00555973,-1.39515e-15
68.9045,70,23,1.37445,0.00135533,0.00123646,0.00593448,-1.39515e-15
68.9045,70,24,1.5708,0.000178067,4.50978e-05,0.00608502,-1.39515e-15
68.9045,70,25,1.76715,-0.00102629,-0.00115313,0.00600175,-1.39515e-15
68.9045,70,26,1.9635,-0.00220999,-0.00231178,0.00568403,-1.39515e-15
68.9045,70,27,2.15984,-0.00332318,-0.00338524,0.00514081,-1.39515e-15
68.9045,70,28,2.35619,-0.0043165,-0.00433057,0.00439078,-1.39515e-15
68.9045,70,29,2.55254,-0.00514401,-0.00510949,0.003462,-1.39515e-15
68.9045,70,30,2.74889,-0.00576608,-0.0056901,0.00239091,-1.39515e-15
