t,n,i,position,velocity,E_i
21.1832,269,0,-1.29166,0.760449,-0.0022174
21.1832,269,1,-1.39275,0.246862,0.0464411
21.1832,269,2,-0.833221,1.47489,-0.21835
21.1832,269,3,-2.53174,-0.124363,0.174126
21.262,270,0,-1.23166,0.761953,-0.0190993
21.262,270,1,-1.37369,0.242008,0.0616337
21.262,270,2,-0.715776,1.4914,-0.209634
21.262,270,3,-2.54257,-0.137522,0.1671
21.3407,271,0,-1.1714,0.765239,-0.0417314
21.3407,271,1,-1.35514,0.235508,0.0825436
21.3407,271,2,-0.597086,1.50721,-0.200756
21.3407,271,3,-2.55439,-0.150117,0.159944
21.4195,272,0,-1.11078,0.769794,-0.057839
21.4195,272,1,-1.3372,0.227878,0.0968974
21.4195,272,2,-0.477208,1.52231,-0.191722
21.4195,272,3,-2.56716,-0.162139,0.152664
21.4982,273,0,-1.04983,0.773979,-0.0531474
21.4982,273,1,-1.31981,0.220757,0.0904217
21.4982,273,2,-0.356197,1.53668,-0.18254
21.4982,273,3,-2.58083,-0.173578,0.145265
21.577,274,0,-0.988545,0.778239,-0.0540984
21.577,274,1,-1.30299,0.213705,0.0895597
21.577,274,2,-0.234112,1.55032,-0.173216
21.577,274,3,-2.59535,-0.184426,0.137754
21.6557,275,0,-0.926886,0.783001,-0.0604749
21.6557,275,1,-1.28674,0.206295,0.0940957
21.6557,275,2,-0.111012,1.56322,-0.163757
21.6557,275,3,-2.61068,-0.194674,0.130137
21.7345,276,0,-0.864855,0.787711,-0.0598068
21.7345,276,1,-1.27106,0.199084,0.091561
21.7345,276,2,0.0130445,1.57536,-0.154172
21.7345,276,3,-2.62677,-0.204315,0.122418
21.8132,277,0,-0.802465,0.792267,-0.0578553
21.8132,277,1,-1.25593,0.192177,0.0877183
21.8132,277,2,0.137997,1.58673,-0.144467
21.8132,277,3,-2.64357,-0.213339,0.114604
21.892,278,0,-0.739729,0.796666,-0.055859
21.892,278,1,-1.24131,0.185577,0.0838077
21.892,278,2,0.263784,1.59734,-0.134651
21.892,278,3,-2.66103,-0.221742,0.106702
21.9707,279,0,-0.67666,0.800904,-0.0538193
21.9707,279,1,-1.2272,0.17929,0.079832
21.9707,279,2,0.390345,1.60716,-0.12473
21.9707,279,3,-2.67911,-0.229516,0.098717
22.0495,280,0,-0.613269,0.804978,-0.051738
22.0495,280,1,-1.21355,0.173322,0.0757945
22.0495,280,2,0.517617,1.61619,-0.114712
22.0495,280,3,-2.69774,-0.236655,0.0906554
22.1282,281,0,-0.549571,0.808885,-0.0496165
22.1282,281,1,-1.20034,0.167676,0.0716983
22.1282,281,2,0.645538,1.62443,-0.104605
22.1282,281,3,-2.71689,-0.243153,0.0825235
22.207,282,0,-0.485579,0.812622,-0.0474566
22.207,282,1,-1.18756,0.162357,0.0675464
22.207,282,2,0.774044,1.63187,-0.0944175
22.207,282,3,-2.7365,-0.249006,0.0743277
22.2857,283,0,-0.421306,0.816187,-0.0452599
22.2857,283,1,-1.17517,0.157368,0.0633423
22.2857,283,2,0.903072,1.63849,-0.0841566
22.2857,283,3,-2.75652,-0.25421,0.0660742
22.3644,284,0,-0.356766,0.819575,-0.0430281
22.3644,284,1,-1.16314,0.152715,0.059089
22.3644,284,2,1.03256,1.64431,-0.0738304
22.3644,284,3,-2.77689,-0.258759,0.0577696
22.4432,285,0,-0.291973,0.822785,-0.040763
22.4432,285,1,-1.15145,0.148401,0.0547899
22.4432,285,2,1.16244,1.6493,-0.063447
22.4432,285,3,-2.79758,-0.262651,0.0494201
22.5219,286,0,-0.226942,0.825814,-0.0384662
22.5219,286,1,-1.14008,0.144428,0.0504483
22.5219,286,2,1.29265,1.65348,-0.0530144
22.5219,286,3,-2.81851,-0.265882,0.0410324
22.6007,287,0,-0.161686,0.82866,-0.0361397
22.6007,287,1,-1.12899,0.1408,0.0460676
22.6007,287,2,1.42312,1.65683,-0.0425408
22.6007,287,3,-2.83965,-0.26845,0.0326128
22.6794,288,0,-0.0962216,0.831321,-0.0337851
22.6794,288,1,-1.11816,0.13752,0.0416512
22.6794,288,2,1.55379,1.65935,-0.0320341
22.6794,288,3,-2.86094,-0.270353,0.024168
22.7582,289,0,-0.030562,0.833794,-0.0314043
22.7582,289,1,-1.10756,0.134591,0.0372026
22.7582,289,2,1.68459,1.66104,-0.0215026
22.7582,289,3,-2.88233,-0.27159,0.0157044
22.8369,290,0,0.0352775,0.836077,-0.0289992
22.8369,290,1,-1.09717,0.132014,0.0327251
22.8369,290,2,1.81546,1.66191,-0.0109545
22.8369,290,3,-2.90376,-0.272159,0.00722865
22.9157,291,0,0.101282,0.83817,-0.0265716
22.9157,291,1,-1.08695,0.129791,0.0282222
22.9157,291,2,1.94634,1.66194,-0.000397849
22.9157,291,3,-2.92519,-0.27206,-0.0012527
22.9944,292,0,0.167436,0.840069,-0.0241235
22.9944,292,1,-1.07687,0.127925,0.0236975
22.9944,292,2,2.07715,1.66114,0.0101591
22.9944,292,3,-2.94655,-0.271294,-0.00973308
23.0732,293,0,0.233724,0.841776,-0.021674
23.0732,293,1,-1.06692,0.126408,0.0192665
23.0732,293,2,2.20783,1.65952,0.0204919
23.0732,293,3,-2.9678,-0.269873,-0.0180445
23.1519,294,0,0.300133,0.843319,-0.0195925
23.1519,294,1,-1.05707,0.125108,0.0165117
23.1519,294,2,2.33835,1.65738,0.0272776
23.1519,294,3,-2.98891,-0.267997,-0.023826
23.2307,295,0,0.366653,0.844714,-0.0177168
23.2307,295,1,-1.0473,0.124029,0.0136985
23.2307,295,2,2.46866,1.65473,0.0336284
23.2307,295,3,-3.00983,-0.265674,-0.0294972
23.3094,296,0,0.433272,0.845978,-0.0160457
23.3094,296,1,-1.0376,0.123176,0.0108269
23.3094,296,2,2.59872,1.65161,0.0395517
23.3094,296,3,-3.03053,-0.262914,-0.0350531
23.3882,297,0,0.499982,0.847126,-0.0145769
23.3882,297,1,-1.02795,0.122554,0.00789661
23.3882,297,2,2.7285,1.64807,0.0450569
23.3882,297,3,-3.05099,-0.259725,-0.040487
23.4669,298,0,0.566774,0.848174,-0.0133076
23.4669,298,1,-1.01833,0.122168,0.00490775
23.4669,298,2,2.85797,1.64412,0.0501552
23.4669,298,3,-3.07115,-0.256119,-0.0457917
23.5457,299,0,0.633642,0.849137,-0.0122339
23.5457,299,1,-1.00872,0.122022,0.00186019
23.5457,299,2,2.9871,1.6398,0.054859
23.5457,299,3,-3.09101,-0.252106,-0.0509588
23.6244,300,0,0.700593,0.850197,-0.0134619
23.6244,300,1,-0.999124,0.121855,0.00211381
23.6244,300,2,3.11596,1.63635,0.0437892
23.6244,300,3,-3.11055,-0.248193,-0.0496887
23.7032,301,0,0.767669,0.851786,-0.0201745
23.7032,301,1,-0.989585,0.121134,0.0091611
23.7032,301,2,3.24492,1.63757,-0.0154989
23.7032,301,3,-3.12987,-0.245271,-0.0371164
23.7819,302,0,0.834863,0.853276,-0.018921
23.7819,302,1,-0.980114,0.120264,0.0110463
23.7819,302,2,-2.90909,1.64046,-0.0367584
23.7819,302,3,-3.14894,-0.242219,-0.0387485
23.8607,303,0,0.902116,0.854031,-0.00958832
23.8607,303,1,-0.970571,0.121189,-0.011752
23.8607,303,2,-2.77974,1.64254,-0.0263837
23.8607,303,3,3.11499,-0.244467,0.0285493
23.9394,304,0,0.969407,0.854498,-0.00593366
23.9394,304,1,-0.960914,0.122636,-0.0183733
23.9394,304,2,-2.65025,1.64441,-0.0237312
23.9394,304,3,3.09553,-0.247178,0.0344255
24.0182,305,0,1.03671,0.854716,-0.00277282
24.0182,305,1,-0.951103,0.124575,-0.0246281
24.0182,305,2,-2.52063,1.64592,-0.0192419
24.0182,305,3,3.07584,-0.250054,0.0365115
24.0969,306,0,1.10402,0.854668,0.000615172
24.0969,306,1,-0.941102,0.127005,-0.0308545
24.0969,306,2,-2.39093,1.64706,-0.014385
24.0969,306,3,3.05591,-0.253007,0.0375088
24.1757,307,0,1.17129,0.854335,0.00423271
24.1757,307,1,-0.930871,0.129923,-0.0370467
24.1757,307,2,-2.26117,1.64778,-0.00915728
24.1757,307,3,3.03576,-0.255952,0.0373889
24.2544,308,0,1.23852,0.853698,0.0080813
24.2544,308,1,-0.920372,0.133324,-0.0431982
24.2544,308,2,-2.13139,1.64806,-0.00355416
24.2544,308,3,3.01538,-0.258796,0.036121
24.3331,309,0,1.30567,0.852741,0.0121613
24.3331,309,1,-0.909567,0.137207,-0.0493018
24.3331,309,2,-2.00162,1.64787,0.00242936
24.3331,309,3,2.99479,-0.261448,0.0336736
24.4119,310,0,1.37272,0.851444,0.0164717
24.4119,310,1,-0.898419,0.141565,-0.0553497
24.4119,310,2,-1.87191,1.64717,0.00879854
24.4119,310,3,2.97401,-0.263812,0.0300161
24.4906,311,0,1.43964,0.849789,0.02101
24.4906,311,1,-0.886891,0.146395,-0.0613334
24.4906,311,2,-1.7423,1.64595,0.0155585
24.4906,311,3,2.95308,-0.26579,0.0251205
24.5694,312,0,1.5064,0.84776,0.0257716
24.5694,312,1,-0.874945,0.151691,-0.0672438
24.5694,312,2,-1.61282,1.64416,0.0227138
24.5694,312,3,2.93204,-0.267283,0.018963
24.6481,313,0,1.57298,0.845463,0.029167
24.6481,313,1,-0.862553,0.157372,-0.0721518
24.6481,313,2,-1.48355,1.64164,0.0319632
24.6481,313,3,2.91092,-0.268151,0.0110217
24.7269,314,0,1.63936,0.842971,0.0316414
24.7269,314,1,-0.849686,0.163393,-0.0764506
24.7269,314,2,-1.35453,1.63831,0.0422749
24.7269,314,3,2.88979,-0.268351,0.00253431
24.8056,315,0,1.70553,0.840286,0.0340914
24.8056,315,1,-0.836319,0.169747,-0.0806901
24.8056,315,2,-1.22584,1.63418,0.0525538
24.8056,315,3,2.86869,-0.267882,-0.00595505
24.8844,316,0,1.77148,0.837411,0.0365149
24.8844,316,1,-0.822425,0.17643,-0.084867
24.8844,316,2,-1.09754,1.62923,0.0627919
24.8844,316,3,2.84769,-0.266745,-0.0144398
24.9631,317,0,1.83718,0.834347,0.0389101
24.9631,317,1,-0.808027,0.182839,-0.081383
24.9631,317,2,-0.969651,1.62408,0.0653863
24.9631,317,3,2.82682,-0.26494,-0.0229133
25.0419,318,0,1.90263,0.831097,0.0412751
25.0419,318,1,-0.793159,0.188797,-0.0756636
25.0419,318,2,-0.842165,1.6189,0.0657576
25.0419,318,3,2.80615,-0.26247,-0.0313691
25.1206,319,0,1.9678,0.827662,0.0436082
25.1206,319,1,-0.778147,0.190636,-0.023344
25.1206,319,2,-0.714801,1.61737,0.0195364
25.1206,319,3,2.78573,-0.259336,-0.0398006
25.1994,320,0,2.0327,0.824047,0.0459075
25.1994,320,1,-0.763314,0.188363,0.0288608
25.1994,320,2,-0.587272,1.61946,-0.026567
25.1994,320,3,2.76561,-0.25554,-0.0482012
25.2781,321,0,2.09729,0.820254,0.0481711
25.2781,321,1,-0.74898,0.182029,0.0804266
25.2781,321,2,-0.459296,1.62513,-0.0720333
25.2781,321,3,2.74584,-0.251086,-0.0565645
25.3569,322,0,2.16157,0.816285,0.0503974
25.3569,322,1,-0.735148,0.17564,0.0811366
25.3569,322,2,-0.330907,1.63038,-0.0666502
25.3569,322,3,2.72647,-0.245976,-0.0648839
25.4356,323,0,2.22553,0.812144,0.0525847
25.4356,323,1,-0.721833,0.169089,0.0831939
25.4356,323,2,-0.20213,1.63531,-0.0626256
25.4356,323,3,2.70755,-0.240215,-0.073153
25.5144,324,0,2.28914,0.807834,0.0547312
25.5144,324,1,-0.709007,0.162867,0.0790104
25.5144,324,2,-0.0730274,1.63943,-0.0523762
25.5144,324,3,2.68914,-0.233808,-0.0813654
25.5931,325,0,2.3524,0.803359,0.0568353
25.5931,325,1,-0.696646,0.156979,0.0747658
25.5931,325,2,0.0563358,1.64275,-0.0420863
25.5931,325,3,2.67128,-0.226759,-0.0895148
25.6719,326,0,2.4153,0.798721,0.0588953
25.6719,326,1,-0.684721,0.15143,0.0704631
25.6719,326,2,0.185896,1.64525,-0.0317637
25.6719,326,3,2.65403,-0.219074,-0.0975947
25.7506,327,0,2.47791,0.795049,0.046631
25.7506,327,1,-0.673206,0.146225,0.0661059
25.7506,327,2,0.315589,1.64694,-0.0214165
25.7506,327,3,2.63734,-0.211882,-0.0913204
25.8294,328,0,2.54034,0.792819,0.0283133
25.8294,328,1,-0.662074,0.141366,0.0616974
25.8294,328,2,0.445351,1.64781,-0.0110528
25.8294,328,3,2.62115,-0.205664,-0.0789579
25.9081,329,0,2.60275,0.79243,0.00494021
25.9081,329,1,-0.651296,0.136858,0.0572411
25.9081,329,2,0.575116,1.64786,-0.000680416
25.9081,329,3,2.60533,-0.200821,-0.0615009
25.9869,330,0,2.66533,0.794799,-0.0300842
25.9869,330,1,-0.640846,0.132705,0.0527404
25.9869,330,2,0.704822,1.6471,0.00969246
25.9869,330,3,2.58972,-0.198274,-0.0323486
26.0656,331,0,2.72834,0.800092,-0.0672098
26.0656,331,1,-0.630695,0.12891,0.0481989
26.0656,331,2,0.834403,1.64552,0.0200578
26.0656,331,3,2.57411,-0.198192,-0.00104692
26.1444,332,0,2.79199,0.80832,-0.104488
26.1444,332,1,-0.620814,0.125475,0.0436199
26.1444,332,2,0.963796,1.64312,0.0304076
26.1444,332,3,2.55832,-0.20059,0.0304608
26.2231,333,0,2.8564,0.817863,-0.121188
26.2231,333,1,-0.611175,0.122403,0.0390072
26.2231,333,2,1.09294,1.63992,0.0407339
26.2231,333,3,2.54226,-0.203854,0.0414466
26.3018,334,0,2.92156,0.827411,-0.121238
26.3018,334,1,-0.601749,0.119697,0.0343642
26.3018,334,2,1.22176,1.6359,0.0510285
26.3018,334,3,2.52599,-0.206677,0.0358449
26.3806,335,0,2.98745,0.836777,-0.118941
26.3806,335,1,-0.592507,0.117358,0.0296946
26.3806,335,2,1.3502,1.63107,0.0612837
26.3806,335,3,2.50954,-0.208879,0.0279626
26.4593,336,0,3.054,0.845079,-0.105429
26.4593,336,1,-0.583433,0.115233,0.0269921
26.4593,336,2,1.47823,1.6258,0.0669563
26.4593,336,3,2.49302,-0.209795,0.0116297
26.5381,337,0,3.1211,0.852098,-0.0891278
26.5381,337,1,-0.574515,0.113237,0.0253378
26.5381,337,2,1.60583,1.62038,0.0688536
26.5381,337,3,2.47656,-0.209052,-0.0094301
26.6168,338,0,3.18868,0.858182,-0.0772598
26.6168,338,1,-0.565745,0.111379,0.0235943
26.6168,338,2,1.73301,1.61492,0.0692761
26.6168,338,3,2.46028,-0.206657,-0.0304182
26.6956,339,0,-3.02645,0.864155,-0.0758551
26.6956,339,1,-0.557105,0.109717,0.0211105
26.6956,339,2,1.8597,1.60892,0.0761867
26.6956,339,3,2.44426,-0.203458,-0.0406169
26.7743,340,0,-2.95788,0.87076,-0.0838728
26.7743,340,1,-0.548524,0.108959,0.00962436
26.7743,340,2,1.98579,1.60107,0.0997571
26.7743,340,3,2.42841,-0.201308,-0.0273008
26.8531,341,0,-2.8887,0.878588,-0.0994008
26.8531,341,1,-0.539955,0.108818,0.00179273
26.8531,341,2,2.11112,1.59164,0.119683
26.8531,341,3,2.41269,-0.199593,-0.0217844
26.9318,342,0,-2.81888,0.886525,-0.100787
26.9318,342,1,-0.531364,0.109097,-0.00354344
26.9318,342,2,2.23565,1.58129,0.131492
26.9318,342,3,2.39714,-0.197454,-0.0271619
27.0106,343,0,-2.74847,0.894235,-0.0979157
27.0106,343,1,-0.522721,0.109753,-0.00832508
27.0106,343,2,2.35948,1.57253,0.111204
27.0106,343,3,2.38162,-0.197063,-0.00496368
27.0893,344,0,-2.67746,0.901714,-0.0949688
27.0893,344,1,-0.513997,0.110784,-0.0131003
27.0893,344,2,2.48292,1.56751,0.0637215
27.0893,344,3,2.36583,-0.200555,0.0443476
27.1681,345,0,-2.60588,0.908955,-0.0919483
27.1681,345,1,-0.505162,0.112191,-0.0178653
27.1681,345,2,2.60634,1.56722,0.00367986
27.1681,345,3,2.34938,-0.208913,0.106134
27.2468,346,0,-2.53375,0.915952,-0.0888565
27.2468,346,1,-0.496187,0.113972,-0.0226165
27.2468,346,2,2.72991,1.5693,-0.0263784
27.2468,346,3,2.33207,-0.219769,0.137851
27.3256,347,0,-2.46109,0.9227,-0.0856959
27.3256,347,1,-0.487042,0.116126,-0.0273502
27.3256,347,2,2.8536,1.57062,-0.0167866
27.3256,347,3,2.31396,-0.229993,0.129833
27.4043,348,0,-2.38792,0.929194,-0.0824689
27.4043,348,1,-0.477699,0.118651,-0.0320626
27.4043,348,2,2.97733,1.57119,-0.00718169
27.4043,348,3,2.29509,-0.239577,0.121713
27.4831,349,0,-2.31429,0.934949,-0.0730814
27.4831,349,1,-0.468135,0.121449,-0.0355306
27.4831,349,2,3.10105,1.57108,0.00129903
27.4831,349,3,2.27556,-0.248054,0.10764
27.5618,350,0,-2.24037,0.938661,-0.0471368
27.5618,350,1,-0.45835,0.124253,-0.0356061
27.5618,350,2,3.2248,1.5715,-0.00531366
27.5618,350,3,2.25555,-0.254117,0.076989
27.6406,351,0,-2.16624,0.941405,-0.0348421
27.6406,351,1,-0.448341,0.12711,-0.0362829
27.6406,351,2,-2.93456,1.57247,-0.0122502
27.6406,351,3,2.23514,-0.259172,0.0642003
27.7193,352,0,-2.09168,0.946842,-0.0690427
27.7193,352,1,-0.438017,0.131099,-0.0506549
27.7193,352,2,-2.81092,1.57,0.031267
27.7193,352,3,2.21418,-0.266136,0.0884306
27.7981,353,0,-2.01671,0.952007,-0.0655838
27.7981,353,1,-0.427351,0.135448,-0.0552258
27.7981,353,2,-2.68754,1.56679,0.04086
27.7981,353,3,2.19273,-0.272432,0.0799496
27.8768,354,0,-1.94136,0.956895,-0.062074
27.8768,354,1,-0.416314,0.140153,-0.0597538
27.8768,354,2,-2.56447,1.56282,0.0504213
27.8768,354,3,2.17083,-0.278055,0.0714065
27.9556,355,0,-1.86564,0.961503,-0.0585162
27.9556,355,1,-0.404879,0.145212,-0.0642356
27.9556,355,2,-2.44178,1.5581,0.0599436
27.9556,355,3,2.14855,-0.283001,0.0628082
28.0343,356,0,-1.78958,0.965827,-0.0549129
28.0343,356,1,-0.393018,0.150619,-0.0686675
28.0343,356,2,-2.31951,1.55263,0.0694193
28.0343,356,3,2.12592,-0.287266,0.0541611
28.1131,357,0,-1.71321,0.969864,-0.0512672
28.1131,357,1,-0.380704,0.156371,-0.0730462
28.1131,357,2,-2.19773,1.54642,0.0788413
28.1131,357,3,2.10302,-0.290847,0.0454721
28.1918,358,0,-1.63654,0.973611,-0.0475816
28.1918,358,1,-0.36791,0.162464,-0.0773683
28.1918,358,2,-2.0765,1.53947,0.0882022
28.1918,358,3,2.07989,-0.293741,0.0367478
28.2705,359,0,-1.55959,0.977065,-0.0438592
28.2705,359,1,-0.35461,0.168892,-0.0816304
28.2705,359,2,-1.95588,1.5318,0.0974947
28.2705,359,3,2.05658,-0.295945,0.027995
28.3493,360,0,-1.4824,0.980223,-0.0401028
28.3493,360,1,-0.340778,0.175651,-0.0858293
28.3493,360,2,-1.83591,1.52339,0.106712
28.3493,360,3,2.03316,-0.297459,0.0192205
28.428,361,0,-1.40499,0.983083,-0.0363153
28.428,361,1,-0.326388,0.182735,-0.0899616
28.428,361,2,-1.71667,1.51427,0.115846
28.428,361,3,2.00967,-0.29828,0.0104311
28.5068,362,0,-1.3274,0.985333,-0.0285737
28.5068,362,1,-0.311415,0.19014,-0.0940242
28.5068,362,2,-1.59817,1.50475,0.120964
28.5068,362,3,1.98617,-0.298409,0.00163367
28.5855,363,0,-1.24962,0.98759,-0.0286619
28.5855,363,1,-0.295834,0.197858,-0.0980139
28.5855,363,2,-1.4805,1.49421,0.133841
28.5855,363,3,1.96272,-0.297845,-0.00716506
28.6643,364,0,-1.1718,0.988248,-0.00835582
28.6643,364,1,-0.279621,0.205885,-0.101928
28.6643,364,2,-1.36362,1.48426,0.126242
28.6643,364,3,1.93936,-0.296588,-0.0159582
28.743,365,0,-1.09388,0.989484,-0.015696
28.743,365,1,-0.262752,0.214213,-0.105762
28.743,365,2,-1.24764,1.47275,0.146197
28.743,365,3,1.91616,-0.29464,-0.024739
28.8218,366,0,-1.01608,0.987976,0.0191512
28.8218,366,1,-0.245204,0.222837,-0.109515
28.8218,366,2,-1.13244,1.463,0.123864
28.8218,366,3,1.89316,-0.292002,-0.0335007
28.9005,367,0,-0.938446,0.985865,0.0268039
28.9005,367,1,-0.226954,0.23175,-0.113183
28.9005,367,2,-1.01803,1.45287,0.128615
28.9005,367,3,1.87043,-0.288676,-0.0422363
28.9793,368,0,-0.86114,0.981689,0.0530351
28.9793,368,1,-0.20798,0.240945,-0.116763
28.9793,368,2,-0.904326,1.44384,0.114667
28.9793,368,3,1.84802,-0.284664,-0.0509393
29.058,369,0,-0.784274,0.976095,0.0710335
29.058,369,1,-0.188261,0.250415,-0.120253
29.058,369,2,-0.791301,1.43527,0.108822
29.058,369,3,1.82597,-0.279971,-0.0596027
29.1368,370,0,-0.707984,0.968781,0.0928768
29.1368,370,1,-0.167774,0.260152,-0.123649
29.1368,370,2,-0.678891,1.42747,0.0989921
29.1368,370,3,1.80434,-0.274599,-0.0682199
29.2155,371,0,-0.632405,0.959757,0.114595
29.2155,371,1,-0.1465,0.270149,-0.12695
29.2155,371,2,-0.567032,1.42046,0.0891384
29.2155,371,3,1.7832,-0.268552,-0.0767843
29.2943,372,0,-0.557657,0.949214,0.13389
29.2943,372,1,-0.12442,0.280398,-0.130152
29.2943,372,2,-0.45568,1.41403,0.0815505
29.2943,372,3,1.76258,-0.261836,-0.0852891
29.373,373,0,-0.483888,0.936763,0.158105
29.373,373,1,-0.101513,0.290891,-0.133253
29.373,373,2,-0.344755,1.40861,0.0688757
29.373,373,3,1.74254,-0.254455,-0.0937278
29.4518,374,0,-0.411167,0.923462,0.16891
29.4518,374,1,-0.0778374,0.300645,-0.123857
29.4518,374,2,-0.234183,1.40412,0.0570411
29.4518,374,3,1.72313,-0.246415,-0.102094
29.5305,375,0,-0.339654,0.908126,0.194742
29.5305,375,1,-0.0534941,0.309129,-0.107733
29.5305,375,2,-0.123757,1.40228,0.0233715
29.5305,375,3,1.70441,-0.237723,-0.110381
29.6093,376,0,-0.269326,0.893084,0.191015
29.6093,376,1,-0.0287062,0.314775,-0.0717019
29.6093,376,2,-0.0133255,1.40233,-0.000731219
29.6093,376,3,1.68643,-0.228385,-0.118582
29.688,377,0,-0.200266,0.876966,0.204683
29.688,377,1,-0.00373312,0.317126,-0.0298504
29.688,377,2,0.0974041,1.40613,-0.0481406
29.688,377,3,1.66923,-0.218408,-0.126692
29.7668,378,0,-0.132564,0.859733,0.218829
29.7668,378,1,0.0212264,0.316955,0.00217302
29.7668,378,2,0.208669,1.41292,-0.0862995
29.7668,378,3,1.65287,-0.2078,-0.134703
29.8455,379,0,-0.0660698,0.844392,0.194815
29.8455,379,1,0.0457852,0.311865,0.0646321
29.8455,379,2,0.320658,1.42212,-0.116838
29.8455,379,3,1.63739,-0.19657,-0.14261
29.9243,380,0,-0.000665493,0.830551,0.17576
29.9243,380,1,0.0698175,0.30518,0.084894
29.9243,380,2,0.433331,1.4308,-0.110248
29.9243,380,3,1.62284,-0.184726,-0.150406
30.003,381,0,0.0637158,0.81756,0.164973
30.003,381,1,0.0932078,0.297026,0.103537
30.003,381,2,0.546689,1.4395,-0.110425
30.003,381,3,1.60927,-0.172277,-0.158086
30.0818,382,0,0.127187,0.806001,0.146782
30.0818,382,1,0.115848,0.2875,0.120977
30.0818,382,2,0.66068,1.44754,-0.102116
30.0818,382,3,1.59673,-0.159233,-0.165643
30.1605,383,0,0.189861,0.795887,0.128439
30.1605,383,1,0.13763,0.276604,0.138361
30.1605,383,2,0.775253,1.45492,-0.0937288
30.1605,383,3,1.58527,-0.145604,-0.173072
30.2393,384,0,0.251854,0.787227,0.109966
30.2393,384,1,0.158447,0.264345,0.155669
30.2393,384,2,0.890354,1.46164,-0.0852686
30.2393,384,3,1.57492,-0.1314,-0.180366
30.318,385,0,0.313247,0.779618,0.0966231
30.318,385,1,0.178224,0.251144,0.16764
30.318,385,2,1.00593,1.46768,-0.0767423
30.318,385,3,1.56574,-0.116633,-0.187521
30.3967,386,0,0.374159,0.773502,0.0776662
30.3967,386,1,0.196853,0.236574,0.185021
30.3967,386,2,1.12193,1.47305,-0.0681565
30.3967,386,3,1.55776,-0.101315,-0.19453
30.4755,387,0,0.434743,0.769338,0.0528822
30.4755,387,1,0.214193,0.220193,0.208025
30.4755,387,2,1.2383,1.47773,-0.0595179
30.4755,387,3,1.55103,-0.0854556,-0.201389
30.5542,388,0,0.495004,0.765236,0.0520833
30.5542,388,1,0.23025,0.203904,0.206841
30.5542,388,2,1.355,1.48198,-0.0538636
30.5542,388,3,1.54557,-0.0693074,-0.205061
30.633,389,0,0.554925,0.760916,0.0548618
30.633,389,1,0.245055,0.188007,0.20188
30.633,389,2,1.47204,1.48619,-0.0534704
30.633,389,3,1.54137,-0.0533002,-0.203271
30.7117,390,0,0.614519,0.756774,0.0526043
30.7117,390,1,0.258609,0.172119,0.201755
30.7117,390,2,1.58967,1.49381,-0.0968449
30.7117,390,3,1.53815,-0.0408962,-0.157515
30.7905,391,0,0.673804,0.752839,0.0499599
30.7905,391,1,0.270912,0.156226,0.201821
30.7905,391,2,1.70822,1.50538,-0.146861
30.7905,391,3,1.53558,-0.032634,-0.10492
30.8692,392,0,0.732769,0.748783,0.0515091
30.8692,392,1,0.28199,0.140673,0.197497
30.8692,392,2,1.82793,1.52016,-0.187708
30.8692,392,3,1.53339,-0.0278069,-0.0612984
30.948,393,0,0.791405,0.744608,0.0530184
30.948,393,1,0.29187,0.125473,0.193021
30.948,393,2,1.94889,1.53613,-0.202786
30.948,393,3,1.53147,-0.0244008,-0.0432531
31.0267,394,0,0.849704,0.740317,0.0544867
31.0267,394,1,0.300583,0.110638,0.188394
31.0267,394,2,2.07106,1.55137,-0.193526
31.0267,394,3,1.52986,-0.0205142,-0.0493546
31.1055,395,0,0.907656,0.735914,0.0559126
31.1055,395,1,0.308157,0.0961777,0.183622
31.1055,395,2,2.19437,1.56587,-0.184117
31.1055,395,3,1.52858,-0.0161501,-0.0554179
31.1842,396,0,0.965252,0.731402,0.0572953
31.1842,396,1,0.314622,0.0821048,0.178707
31.1842,396,2,2.31876,1.57961,-0.174565
31.1842,396,3,1.52769,-0.011312,-0.0614382
31.263,397,0,1.02249,0.726785,0.0586335
31.263,397,1,0.320011,0.0684299,0.173654
31.263,397,2,2.44418,1.5926,-0.164877
31.263,397,3,1.52722,-0.00600352,-0.0674109
31.3417,398,0,1.07935,0.722066,0.0599263
31.3417,398,1,0.324355,0.0551635,0.168467
31.3417,398,2,2.57055,1.60481,-0.155062
31.3417,398,3,1.5272,-0.000228829,-0.0733313
31.4205,399,0,1.13583,0.717249,0.0611726
31.4205,399,1,0.327687,0.0423159,0.163148
31.4205,399,2,2.69783,1.61624,-0.145126
31.4205,399,3,1.52768,0.00600761,-0.0791949
31.4992,400,0,1.19192,0.712337,0.0623715
31.4992,400,1,0.330042,0.029897,0.157703
31.4992,400,2,2.82594,1.62687,-0.135078
31.4992,400,3,1.52868,0.012701,-0.0849971
31.578,401,0,1.24763,0.707452,0.0620391
31.578,401,1,0.331452,0.0179166,0.152136
31.578,401,2,2.95483,1.63671,-0.124925
31.578,401,3,1.53023,0.0197293,-0.0892504
31.6567,402,0,1.30299,0.703003,0.0564897
31.6567,402,1,0.331957,0.00640373,0.146199
31.6567,402,2,3.08441,1.64554,-0.112065
31.6567,402,3,1.53234,0.0268469,-0.0903844
31.7355,403,0,1.35811,0.69993,0.0390235
31.7355,403,1,0.331612,-0.00438293,0.136977
31.7355,403,2,3.21447,1.65165,-0.0776284
31.7355,403,3,1.53512,0.0352523,-0.106738
