t,n,dt,Kinetic Energy,Electric Energy,Total Energy
88.5916,450,0.19687,0.000928925,9.50801e-05,0.00102401
88.7884,451,0.19687,0.00133814,2.77269e-05,0.00136587
88.9853,452,0.19687,0.0015901,1.44139e-07,0.00159025
89.1822,453,0.19687,0.00160892,2.06395e-05,0.00162956
89.379,454,0.19687,0.00138891,8.304e-05,0.00147195
89.5759,455,0.19687,0.000996365,0.000168551,0.00116492
89.7728,456,0.19687,0.000549499,0.000251417,0.000800917
89.9696,457,0.19687,0.000182912,0.00030668,0.000489592
90.1665,458,0.19687,7.01661e-06,0.000317695,0.000324712
90.3634,459,0.19687,7.47938e-05,0.000281144,0.000355938
90.5603,460,0.19687,0.00036583,0.000208036,0.000573866
90.7571,461,0.19687,0.000792469,0.00012039,0.000912859
90.954,462,0.19687,0.00122621,4.46054e-05,0.00127082
91.1509,463,0.19687,0.00153642,3.50671e-06,0.00153992
91.3477,464,0.19687,0.00162966,9.47293e-06,0.00163913
91.5446,465,0.19687,0.00147785,6.07071e-05,0.00153856
91.7415,466,0.19687,0.00112672,0.000141778,0.0012685
91.9383,467,0.19687,0.000682023,0.000228268,0.000910291
92.1352,468,0.19687,0.000277697,0.000294126,0.000571823
92.3321,469,0.19687,3.55211e-05,0.000319518,0.000355039
92.529,470,0.19687,2.84372e-05,0.000296795,0.000325232
92.7258,471,0.19687,0.000258577,0.000232801,0.000491378
92.9227,472,0.19687,0.000656624,0.000146811,0.000803435
93.1196,473,0.19687,0.00110269,6.47244e-05,0.00116741
93.3164,474,0.19687,0.00146242,1.1265e-05,0.00147368
93.5133,475,0.19687,0.00162747,2.53435e-06,0.00163
93.7102,476,0.19687,0.00154813,4.1162e-05,0.00158929
93.907,477,0.19687,0.00124829,0.000115514,0.0013638
94.1039,478,0.19687,0.000818272,0.000203195,0.00102147
94.3008,479,0.19687,0.000387588,0.000277797,0.000665385
94.4977,480,0.19687,8.59579e-05,0.000316851,0.000402809
94.6945,481,0.19687,4.23283e-06,0.000308593,0.000312826
94.8914,482,0.19687,0.000167029,0.00025551,0.000422539
95.0883,483,0.19687,0.000525313,0.000173592,0.000698905
95.2851,484,0.19687,0.000971174,8.75098e-05,0.00105868
95.482,485,0.19687,0.00137032,2.31916e-05,0.00139352
95.6789,486,0.19687,0.00160254,9.36226e-09,0.00160255
95.8758,487,0.19687,0.00159789,2.49453e-05,0.00162284
96.0726,488,0.19687,0.00135777,9.04889e-05,0.00144826
96.2695,489,0.19687,0.000954498,0.000176899,0.0011314
96.4664,490,0.19687,0.000509542,0.00025815,0.000767692
96.6632,491,0.19687,0.000156918,0.000309769,0.000466687
96.8601,492,0.19687,2.83064e-06,0.00031621,0.000319041
97.057,493,0.19687,9.36904e-05,0.000275532,0.000369223
97.2538,494,0.19687,0.000402129,0.000199988,0.000602117
97.4507,495,0.19687,0.000835247,0.000112331,0.000947578
97.6476,496,0.19687,0.00126259,3.89619e-05,0.00130155
97.8445,497,0.19687,0.00155545,1.9797e-06,0.00155743
98.0413,498,0.19687,0.00162562,1.2523e-05,0.00163814
98.2382,499,0.19687,0.00145196,6.74161e-05,0.00151938
