t,n,j,x_grid,rho,phi,E_j,Q_net
9.60726,122,32,3.14159,0.125,-0,0.0374359,0
9.68601,123,0,-3.14159,0.125,-0,0.034635,-2.17992e-17
9.68601,123,1,-2.94524,0.125,-0.00921013,0.0591787,-2.17992e-17
9.68601,123,2,-2.74889,-0.142276,-0.0232394,0.0574826,-2.17992e-17
9.68601,123,3,-2.55254,-0.607724,-0.0317835,-0.0161485,-2.17992e-17
9.68601,123,4,-2.35619,0.125,-0.0168979,-0.0635398,-2.17992e-17
9.68601,123,5,-2.15984,0.125,-0.00683147,-0.0389961,-2.17992e-17
9.68601,123,6,-1.9635,0.125,-0.00158417,-0.0144524,-2.17992e-17
9.68601,123,7,-1.76715,0.125,-0.00115602,0.0100913,-2.17992e-17
9.68601,123,8,-1.5708,0.125,-0.00554701,0.034635,-2.17992e-17
9.68601,123,9,-1.37445,0.125,-0.0147571,0.0591787,-2.17992e-17
9.68601,123,10,-1.1781,0.125,-0.0287864,0.0837224,-2.17992e-17
9.68601,123,11,-0.981748,0.0518103,-0.0476348,0.101081,-2.17992e-17
9.68601,123,12,-0.785398,-0.80181,-0.0684807,0.0274496,-2.17992e-17
9.68601,123,13,-0.589049,0.125,-0.0584143,-0.0389961,-2.17992e-17
9.68601,123,14,-0.392699,0.125,-0.053167,-0.0144524,-2.17992e-17
9.68601,123,15,-0.19635,0.125,-0.0527388,0.0100913,-2.17992e-17
9.68601,123,16,0,0.125,-0.0571298,0.034635,-2.17992e-17
9.68601,123,17,0.19635,0.125,-0.0663399,0.0591787,-2.17992e-17
9.68601,123,18,0.392699,-0.266018,-0.0803692,0.0453343,-2.17992e-17
9.68601,123,19,0.589049,-0.483982,-0.0841426,-0.0282968,-2.17992e-17
9.68601,123,20,0.785398,0.125,-0.0692571,-0.0635398,-2.17992e-17
9.68601,123,21,0.981748,0.125,-0.0591906,-0.0389961,-2.17992e-17
9.68601,123,22,1.1781,0.125,-0.0539433,-0.0144524,-2.17992e-17
9.68601,123,23,1.37445,0.125,-0.0535152,0.0100913,-2.17992e-17
9.68601,123,24,1.5708,0.125,-0.0579062,0.034635,-2.17992e-17
9.68601,123,25,1.76715,-0.788138,-0.0671163,-0.0304685,-2.17992e-17
9.68601,123,26,1.9635,0.0381384,-0.0459412,-0.1041,-2.17992e-17
9.68601,123,27,2.15984,0.125,-0.0262365,-0.0880835,-2.17992e-17
9.68601,123,28,2.35619,0.125,-0.0113509,-0.0635398,-2.17992e-17
9.68601,123,29,2.55254,0.125,-0.00128446,-0.0389961,-2.17992e-17
9.68601,123,30,2.74889,0.125,0.00396283,-0.0144524,-2.17992e-17
9.68601,123,31,2.94524,0.125,0.00439099,0.0100913,-2.17992e-17
9.68601,123,32,3.14159,0.125,-0,0.034635,-2.17992e-17
9.76476,124,0,-3.14159,0.125,-0,0.031834,0
9.76476,124,1,-2.94524,0.125,-0.00866017,0.0563777,0
9.76476,124,2,-2.74889,-0.196051,-0.0221395,0.0494023,0
9.76476,124,3,-2.55254,-0.553949,-0.0280604,-0.0242288,0
9.76476,124,4,-2.35619,0.125,-0.0126249,-0.0663408,0
9.76476,124,5,-2.15984,0.125,-0.00200845,-0.0417971,0
9.76476,124,6,-1.9635,0.125,0.00378882,-0.0172534,0
9.76476,124,7,-1.76715,0.125,0.00476693,0.00729033,0
9.76476,124,8,-1.5708,0.125,0.00092591,0.031834,0
9.76476,124,9,-1.37445,0.125,-0.00773426,0.0563777,0
9.76476,124,10,-1.1781,0.125,-0.0212136,0.0809214,0
9.76476,124,11,-0.981748,-0.0683356,-0.039512,0.0864844,0
9.76476,124,12,-0.785398,-0.681664,-0.0551759,0.0128533,0
9.76476,124,13,-0.589049,0.125,-0.0445595,-0.0417971,0
9.76476,124,14,-0.392699,0.125,-0.0387623,-0.0172534,0
9.76476,124,15,-0.19635,0.125,-0.0377841,0.00729033,0
9.76476,124,16,0,0.125,-0.0416252,0.031834,0
9.76476,124,17,0.19635,0.125,-0.0502853,0.0563777,0
9.76476,124,18,0.392699,-0.351201,-0.0637646,0.0341705,0
9.76476,124,19,0.589049,-0.398799,-0.063704,-0.0394606,0
9.76476,124,20,0.785398,0.125,-0.0482685,-0.0663408,0
9.76476,124,21,0.981748,0.125,-0.0376521,-0.0417971,0
9.76476,124,22,1.1781,0.125,-0.0318548,-0.0172534,0
9.76476,124,23,1.37445,0.125,-0.0308767,0.00729033,0
9.76476,124,24,1.5708,0.125,-0.0347177,0.031834,0
9.76476,124,25,1.76715,-0.0725511,-0.0433779,0.0369832,0
9.76476,124,26,1.9635,-0.677449,-0.049241,-0.0366479,0
9.76476,124,27,2.15984,0.125,-0.0289863,-0.0908844,0
9.76476,124,28,2.35619,0.125,-0.0135508,-0.0663408,0
9.76476,124,29,2.55254,0.125,-0.00293436,-0.0417971,0
9.76476,124,30,2.74889,0.125,0.00286291,-0.0172534,0
9.76476,124,31,2.94524,0.125,0.00384102,0.00729033,0
9.76476,124,32,3.14159,0.125,-0,0.031834,0
9.84351,125,0,-3.14159,0.125,-0,0.0290331,7.08473e-17
9.84351,125,1,-2.94524,0.125,-0.0081102,0.0535768,7.08473e-17
9.84351,125,2,-2.74889,-0.249808,-0.0210395,0.0413238,7.08473e-17
9.84351,125,3,-2.55254,-0.500192,-0.024338,-0.0323073,7.08473e-17
9.84351,125,4,-2.35619,0.125,-0.00835251,-0.0691417,7.08473e-17
9.84351,125,5,-2.15984,0.125,0.00281386,-0.044598,7.08473e-17
9.84351,125,6,-1.9635,0.125,0.00916108,-0.0200543,7.08473e-17
9.84351,125,7,-1.76715,0.125,0.0106892,0.00448938,7.08473e-17
9.84351,125,8,-1.5708,0.125,0.00739811,0.0290331,7.08473e-17
9.84351,125,9,-1.37445,0.125,-0.000712094,0.0535768,7.08473e-17
9.84351,125,10,-1.1781,0.125,-0.0136414,0.0781205,7.08473e-17
9.84351,125,11,-0.981748,-0.189337,-0.0313899,0.0718042,7.08473e-17
9.84351,125,12,-0.785398,-0.560663,-0.0418389,-0.00182689,7.08473e-17
9.84351,125,13,-0.589049,0.125,-0.0306725,-0.044598,7.08473e-17
9.84351,125,14,-0.392699,0.125,-0.0243253,-0.0200543,7.08473e-17
9.84351,125,15,-0.19635,0.125,-0.0227972,0.00448938,7.08473e-17
9.84351,125,16,0,0.125,-0.0260883,0.0290331,7.08473e-17
9.84351,125,17,0.19635,0.125,-0.0341985,0.0535768,7.08473e-17
9.84351,125,18,0.392699,-0.436245,-0.0471278,0.0230204,7.08473e-17
9.84351,125,19,0.589049,-0.313755,-0.0432385,-0.0506107,7.08473e-17
9.84351,125,20,0.785398,0.125,-0.027253,-0.0691417,7.08473e-17
9.84351,125,21,0.981748,0.125,-0.0160867,-0.044598,7.08473e-17
9.84351,125,22,1.1781,0.125,-0.00973943,-0.0200543,7.08473e-17
9.84351,125,23,1.37445,0.125,-0.00821135,0.00448938,7.08473e-17
9.84351,125,24,1.5708,0.125,-0.0115024,0.0290331,7.08473e-17
9.84351,125,25,1.76715,0.125,-0.0196126,0.0535768,7.08473e-17
9.84351,125,26,1.9635,-0.356266,-0.032542,0.0308723,7.08473e-17
9.84351,125,27,2.15984,-0.393734,-0.0317361,-0.0427588,7.08473e-17
9.84351,125,28,2.35619,0.125,-0.0157506,-0.0691417,7.08473e-17
9.84351,125,29,2.55254,0.125,-0.00458425,-0.044598,7.08473e-17
9.84351,125,30,2.74889,0.125,0.00176298,-0.0200543,7.08473e-17
9.84351,125,31,2.94524,0.125,0.00329106,0.00448938,7.08473e-17
9.84351,125,32,3.14159,0.125,-0,0.0290331,7.08473e-17
9.92225,126,0,-3.14159,0.125,-0,0.0262321,0
9.92225,126,1,-2.94524,0.125,-0.00756024,0.0507758,0
9.92225,126,2,-2.74889,-0.303415,-0.0199396,0.0332599,0
9.92225,126,3,-2.55254,-0.446585,-0.0206214,-0.0403712,0
9.92225,126,4,-2.35619,0.125,-0.0040859,-0.0719426,0
9.92225,126,5,-2.15984,0.125,0.00763043,-0.0473989,0
9.92225,126,6,-1.9635,0.125,0.0145276,-0.0228553,0
9.92225,126,7,-1.76715,0.125,0.0166057,0.00168844,0
9.92225,126,8,-1.5708,0.125,0.0138646,0.0262321,0
9.92225,126,9,-1.37445,0.125,0.00630433,0.0507758,0
9.92225,126,10,-1.1781,0.125,-0.00607505,0.0753195,0
9.92225,126,11,-0.981748,-0.311012,-0.0232736,0.0570579,0
9.92225,126,12,-0.785398,-0.438988,-0.0284816,-0.0165732,0
9.92225,126,13,-0.589049,0.125,-0.0167653,-0.0473989,0
9.92225,126,14,-0.392699,0.125,-0.00986809,-0.0228553,0
9.92225,126,15,-0.19635,0.125,-0.00779004,0.00168844,0
9.92225,126,16,0,0.125,-0.0105311,0.0262321,0
9.92225,126,17,0.19635,0.125,-0.0180914,0.0507758,0
9.92225,126,18,0.392699,-0.520996,-0.0304708,0.011899,0
9.92225,126,19,0.589049,-0.229004,-0.0227641,-0.0617321,0
9.92225,126,20,0.785398,0.125,-0.00622863,-0.0719426,0
9.92225,126,21,0.981748,0.125,0.0054877,-0.0473989,0
9.92225,126,22,1.1781,0.125,0.0123849,-0.0228553,0
9.92225,126,23,1.37445,0.125,0.0144629,0.00168844,0
9.92225,126,24,1.5708,0.125,0.0117218,0.0262321,0
9.92225,126,25,1.76715,0.125,0.00416161,0.0507758,0
9.92225,126,26,1.9635,0.125,-0.00821777,0.0753195,0
9.92225,126,27,2.15984,-0.639749,-0.0254163,0.0247841,0
9.92225,126,28,2.35619,-0.110251,-0.0179505,-0.048847,0
9.92225,126,29,2.55254,0.125,-0.00623414,-0.0473989,0
9.92225,126,30,2.74889,0.125,0.000663047,-0.0228553,0
9.92225,126,31,2.94524,0.125,0.0027411,0.00168844,0
9.92225,126,32,3.14159,0.125,-0,0.0262321,0
10.001,127,0,-3.14159,0.125,-0,0.0234312,-3.54237e-17
10.001,127,1,-2.94524,0.125,-0.00701027,0.0479749,-3.54237e-17
10.001,127,2,-2.74889,-0.356744,-0.0188397,0.0252234,-3.54237e-17
10.001,127,3,-2.55254,-0.393256,-0.0169155,-0.0484077,-3.54237e-17
10.001,127,4,-2.35619,0.125,0.000169954,-0.0747436,-3.54237e-17
10.001,127,5,-2.15984,0.125,0.0124363,-0.0501999,-3.54237e-17
10.001,127,6,-1.9635,0.125,0.0198834,-0.0256562,-3.54237e-17
10.001,127,7,-1.76715,0.125,0.0225114,-0.00111251,-3.54237e-17
10.001,127,8,-1.5708,0.125,0.0203203,0.0234312,-3.54237e-17
10.001,127,9,-1.37445,0.125,0.01331,0.0479749,-3.54237e-17
10.001,127,10,-1.1781,0.125,0.0014806,0.0725186,-3.54237e-17
10.001,127,11,-0.981748,-0.433177,-0.015168,0.0422634,-3.54237e-17
10.001,127,12,-0.785398,-0.316823,-0.0151162,-0.0313677,-3.54237e-17
10.001,127,13,-0.589049,0.125,-0.00284989,-0.0501999,-3.54237e-17
10.001,127,14,-0.392699,0.125,0.00459727,-0.0256562,-3.54237e-17
10.001,127,15,-0.19635,0.125,0.00722528,-0.00111251,-3.54237e-17
10.001,127,16,0,0.125,0.00503415,0.0234312,-3.54237e-17
10.001,127,17,0.19635,0.125,-0.00197612,0.0479749,-3.54237e-17
10.001,127,18,0.392699,-0.605299,-0.0138055,0.000821602,-3.54237e-17
10.001,127,19,0.589049,-0.144701,-0.00229877,-0.0728095,-3.54237e-17
10.001,127,20,0.785398,0.125,0.0147867,-0.0747436,-3.54237e-17
10.001,127,21,0.981748,0.125,0.027053,-0.0501999,-3.54237e-17
10.001,127,22,1.1781,0.125,0.0345001,-0.0256562,-3.54237e-17
10.001,127,23,1.37445,0.125,0.0371281,-0.00111251,-3.54237e-17
10.001,127,24,1.5708,0.125,0.034937,0.0234312,-3.54237e-17
10.001,127,25,1.76715,0.125,0.0279267,0.0479749,-3.54237e-17
10.001,127,26,1.9635,0.125,0.0160973,0.0725186,-3.54237e-17
10.001,127,27,2.15984,0.0765316,-0.000551241,0.0923039,-3.54237e-17
10.001,127,28,2.35619,-0.826532,-0.0201503,0.0186728,-3.54237e-17
10.001,127,29,2.55254,0.125,-0.00788404,-0.0501999,-3.54237e-17
10.001,127,30,2.74889,0.125,-0.000436881,-0.0256562,-3.54237e-17
10.001,127,31,2.94524,0.125,0.00219113,-0.00111251,-3.54237e-17
10.001,127,32,3.14159,0.125,-0,0.0234312,-3.54237e-17
10.0798,128,0,-3.14159,0.125,-0,0.0206302,-1.08996e-17
10.0798,128,1,-2.94524,0.125,-0.00646031,0.0451739,-1.08996e-17
10.0798,128,2,-2.74889,-0.409665,-0.0177398,0.017227,-1.08996e-17
10.0798,128,3,-2.55254,-0.340335,-0.0132253,-0.0564041,-1.08996e-17
10.0798,128,4,-2.35619,0.125,0.00441006,-0.0775445,-1.08996e-17
10.0798,128,5,-2.15984,0.125,0.0172263,-0.0530008,-1.08996e-17
10.0798,128,6,-1.9635,0.125,0.0252234,-0.0284571,-1.08996e-17
10.0798,128,7,-1.76715,0.125,0.0284014,-0.00391346,-1.08996e-17
10.0798,128,8,-1.5708,0.125,0.0267603,0.0206302,-1.08996e-17
10.0798,128,9,-1.37445,0.125,0.0202999,0.0451739,-1.08996e-17
10.0798,128,10,-1.1781,0.125,0.00902049,0.0697176,-1.08996e-17
10.0798,128,11,-0.981748,-0.55565,-0.0070781,0.0274387,-1.08996e-17
10.0798,128,12,-0.785398,-0.19435,-0.00175466,-0.0461924,-1.08996e-17
10.0798,128,13,-0.589049,0.125,0.0110616,-0.0530008,-1.08996e-17
10.0798,128,14,-0.392699,0.125,0.0190587,-0.0284571,-1.08996e-17
10.0798,128,15,-0.19635,0.125,0.0222367,-0.00391346,-1.08996e-17
10.0798,128,16,0,0.125,0.0205955,0.0206302,-1.08996e-17
10.0798,128,17,0.19635,0.125,0.0141352,0.0451739,-1.08996e-17
10.0798,128,18,0.392699,-0.689002,0.00285577,-0.0101968,-1.08996e-17
10.0798,128,19,0.589049,-0.0609985,0.0181395,-0.0838279,-1.08996e-17
10.0798,128,20,0.785398,0.125,0.0357749,-0.0775445,-1.08996e-17
10.0798,128,21,0.981748,0.125,0.0485912,-0.0530008,-1.08996e-17
10.0798,128,22,1.1781,0.125,0.0565883,-0.0284571,-1.08996e-17
10.0798,128,23,1.37445,0.125,0.0597663,-0.00391346,-1.08996e-17
10.0798,128,24,1.5708,0.125,0.0581251,0.0206302,-1.08996e-17
10.0798,128,25,1.76715,0.125,0.0516648,0.0451739,-1.08996e-17
10.0798,128,26,1.9635,0.125,0.0403853,0.0697176,-1.08996e-17
10.0798,128,27,2.15984,0.125,0.0242867,0.0942613,-1.08996e-17
10.0798,128,28,2.35619,-0.20789,0.003369,0.0861236,-1.08996e-17
10.0798,128,29,2.55254,-0.54211,-0.00953393,0.0124925,-1.08996e-17
10.0798,128,30,2.74889,0.125,-0.00153681,-0.0284571,-1.08996e-17
10.0798,128,31,2.94524,0.125,0.00164117,-0.00391346,-1.08996e-17
10.0798,128,32,3.14159,0.125,-0,0.0206302,-1.08996e-17
10.1585,129,0,-3.14159,0.125,-0,0.0178293,-1.00821e-16
10.1585,129,1,-2.94524,0.125,-0.00591034,0.042373,-1.00821e-16
10.1585,129,2,-2.74889,-0.462047,-0.0166398,0.00928344,-1.00821e-16
10.1585,129,3,-2.55254,-0.287953,-0.00955594,-0.0643476,-1.00821e-16
10.1585,129,4,-2.35619,0.125,0.00862943,-0.0803455,-1.00821e-16
10.1585,129,5,-2.15984,0.125,0.0219957,-0.0558018,-1.00821e-16
10.1585,129,6,-1.9635,0.125,0.0305427,-0.0312581,-1.00821e-16
10.1585,129,7,-1.76715,0.125,0.0342707,-0.0067144,-1.00821e-16
10.1585,129,8,-1.5708,0.125,0.0331795,0.0178293,-1.00821e-16
10.1585,129,9,-1.37445,0.125,0.0272691,0.042373,-1.00821e-16
10.1585,129,10,-1.1781,0.125,0.0165396,0.0669167,-1.00821e-16
10.1585,129,11,-0.981748,-0.678246,0.000991013,0.0126019,-1.00821e-16
10.1585,129,12,-0.785398,-0.0717539,0.0115909,-0.0610292,-1.00821e-16
10.1585,129,13,-0.589049,0.125,0.0249571,-0.0558018,-1.00821e-16
10.1585,129,14,-0.392699,0.125,0.0335042,-0.0312581,-1.00821e-16
10.1585,129,15,-0.19635,0.125,0.0372322,-0.0067144,-1.00821e-16
10.1585,129,16,0,0.125,0.036141,0.0178293,-1.00821e-16
10.1585,129,17,0.19635,0.125,0.0302306,0.042373,-1.00821e-16
10.1585,129,18,0.392699,-0.771949,0.0195011,-0.0211411,-1.00821e-16
10.1585,129,19,0.589049,0.0219492,0.0385327,-0.0947722,-1.00821e-16
10.1585,129,20,0.785398,0.125,0.0567181,-0.0803455,-1.00821e-16
10.1585,129,21,0.981748,0.125,0.0700843,-0.0558018,-1.00821e-16
10.1585,129,22,1.1781,0.125,0.0786314,-0.0312581,-1.00821e-16
10.1585,129,23,1.37445,0.125,0.0823593,-0.0067144,-1.00821e-16
10.1585,129,24,1.5708,0.125,0.0812681,0.0178293,-1.00821e-16
10.1585,129,25,1.76715,0.125,0.0753578,0.042373,-1.00821e-16
10.1585,129,26,1.9635,0.125,0.0646283,0.0669167,-1.00821e-16
10.1585,129,27,2.15984,0.125,0.0490797,0.0914604,-1.00821e-16
10.1585,129,28,2.35619,0.125,0.0287119,0.116004,-1.00821e-16
10.1585,129,29,2.55254,-0.49348,0.00352496,0.0798286,-1.00821e-16
10.1585,129,30,2.74889,-0.25652,-0.00263674,0.00619752,-1.00821e-16
10.1585,129,31,2.94524,0.125,0.0010912,-0.0067144,-1.00821e-16
10.1585,129,32,3.14159,0.125,-0,0.0178293,-1.00821e-16
10.2372,130,0,-3.14159,0.125,-0,0.0150283,-7.08473e-17
10.2372,130,1,-2.94524,0.125,-0.00536038,0.039572,-7.08473e-17
10.2372,130,2,-2.74889,-0.513763,-0.0155399,0.00140536,-7.08473e-17
10.2372,130,3,-2.55254,-0.236237,-0.00591226,-0.0722257,-7.08473e-17
10.2372,130,4,-2.35619,0.125,0.0128231,-0.0831464,-7.08473e-17
10.2372,130,5,-2.15984,0.125,0.0267393,-0.0586027,-7.08473e-17
10.2372,130,6,-1.9635,0.125,0.0358363,-0.034059,-7.08473e-17
10.2372,130,7,-1.76715,0.125,0.0401142,-0.00951535,-7.08473e-17
10.2372,130,8,-1.5708,0.125,0.039573,0.0150283,-7.08473e-17
10.2372,130,9,-1.37445,0.125,0.0342126,0.039572,-7.08473e-17
10.2372,130,10,-1.1781,0.125,0.0240331,0.0641157,-7.08473e-17
10.2372,130,11,-0.981748,-0.800783,0.00903441,-0.00222912,-7.08473e-17
10.2372,130,12,-0.785398,0.0507831,0.0249084,-0.0758602,-7.08473e-17
10.2372,130,13,-0.589049,0.125,0.0388246,-0.0586027,-7.08473e-17
10.2372,130,14,-0.392699,0.125,0.0479217,-0.034059,-7.08473e-17
10.2372,130,15,-0.19635,0.125,0.0521996,-0.00951535,-7.08473e-17
10.2372,130,16,0,0.125,0.0516584,0.0150283,-7.08473e-17
10.2372,130,17,0.19635,0.125,0.046298,0.039572,-7.08473e-17
10.2372,130,18,0.392699,-0.853989,0.0361185,-0.0319963,-7.08473e-17
10.2372,130,19,0.589049,0.103989,0.0588629,-0.105627,-7.08473e-17
10.2372,130,20,0.785398,0.125,0.0775982,-0.0831464,-7.08473e-17
10.2372,130,21,0.981748,0.125,0.0915144,-0.0586027,-7.08473e-17
10.2372,130,22,1.1781,0.125,0.100611,-0.034059,-7.08473e-17
10.2372,130,23,1.37445,0.125,0.104889,-0.00951535,-7.08473e-17
10.2372,130,24,1.5708,0.125,0.104348,0.0150283,-7.08473e-17
10.2372,130,25,1.76715,0.125,0.0989878,0.039572,-7.08473e-17
10.2372,130,26,1.9635,0.125,0.0888082,0.0641157,-7.08473e-17
10.2372,130,27,2.15984,0.125,0.0738096,0.0886594,-7.08473e-17
10.2372,130,28,2.35619,0.125,0.0539918,0.113203,-7.08473e-17
10.2372,130,29,2.55254,0.125,0.0293548,0.137747,-7.08473e-17
10.2372,130,30,2.74889,-0.780704,-0.000101278,0.0733732,-7.08473e-17
10.2372,130,31,2.94524,0.0307044,0.000541237,-0.000257902,-7.08473e-17
10.2372,130,32,3.14159,0.125,-0,0.0150283,-7.08473e-17
10.316,131,0,-3.14159,0.125,-0,0.0122274,-3.26988e-17
10.316,131,1,-2.94524,0.125,-0.00481042,0.0367711,-3.26988e-17
10.316,131,2,-2.74889,-0.564682,-0.01444,-0.00639461,-3.26988e-17
10.316,131,3,-2.55254,-0.185318,-0.00229926,-0.0800257,-3.26988e-17
10.316,131,4,-2.35619,0.125,0.016986,-0.0859474,-3.26988e-17
10.316,131,5,-2.15984,0.125,0.0314522,-0.0614037,-3.26988e-17
10.316,131,6,-1.9635,0.125,0.0410992,-0.03686,-3.26988e-17
10.316,131,7,-1.76715,0.125,0.0459271,-0.0123163,-3.26988e-17
10.316,131,8,-1.5708,0.125,0.0459358,0.0122274,-3.26988e-17
10.316,131,9,-1.37445,0.125,0.0411254,0.0367711,-3.26988e-17
10.316,131,10,-1.1781,0.0769229,0.0314958,0.0565948,-3.26988e-17
10.316,131,11,-0.981748,-0.826923,0.0189007,-0.0170362,-3.26988e-17
10.316,131,12,-0.785398,0.125,0.0381859,-0.0859474,-3.26988e-17
10.316,131,13,-0.589049,0.125,0.0526521,-0.0614037,-3.26988e-17
10.316,131,14,-0.392699,0.125,0.0622991,-0.03686,-3.26988e-17
10.316,131,15,-0.19635,0.125,0.067127,-0.0123163,-3.26988e-17
10.316,131,16,0,0.125,0.0671357,0.0122274,-3.26988e-17
10.316,131,17,0.19635,0.0650296,0.0623253,0.0308835,-3.26988e-17
10.316,131,18,0.392699,-0.81503,0.0550078,-0.0427476,-3.26988e-17
10.316,131,19,0.589049,0.125,0.0791122,-0.110491,-3.26988e-17
10.316,131,20,0.785398,0.125,0.0983975,-0.0859474,-3.26988e-17
10.316,131,21,0.981748,0.125,0.112864,-0.0614037,-3.26988e-17
10.316,131,22,1.1781,0.125,0.122511,-0.03686,-3.26988e-17
10.316,131,23,1.37445,0.125,0.127339,-0.0123163,-3.26988e-17
10.316,131,24,1.5708,0.125,0.127347,0.0122274,-3.26988e-17
10.316,131,25,1.76715,0.125,0.122537,0.0367711,-3.26988e-17
10.316,131,26,1.9635,0.125,0.112907,0.0613148,-3.26988e-17
10.316,131,27,2.15984,0.125,0.0984586,0.0858585,-3.26988e-17
10.316,131,28,2.35619,0.125,0.0791908,0.110402,-3.26988e-17
10.316,131,29,2.55254,0.125,0.0551038,0.134946,-3.26988e-17
10.316,131,30,2.74889,-0.0700267,0.0261977,0.140343,-3.26988e-17
10.316,131,31,2.94524,-0.679973,-8.72695e-06,0.0667118,-3.26988e-17
10.316,131,32,3.14159,0.125,-0,0.0122274,-3.26988e-17
10.3947,132,0,-3.14159,0.116983,-0,0.059799,-6.53975e-17
10.3947,132,1,-2.94524,0.116983,-0.00905122,0.0575823,-6.53975e-17
10.3947,132,2,-2.74889,-0.622695,-0.0226125,0.00793408,-6.53975e-17
10.3947,132,3,-2.55254,-0.143339,-0.0121669,-0.0672711,-6.53975e-17
10.3947,132,4,-2.35619,0.116983,0.00380481,-0.0698586,-6.53975e-17
10.3947,132,5,-2.15984,0.116983,0.0152665,-0.0468891,-6.53975e-17
10.3947,132,6,-1.9635,0.116983,0.0222181,-0.0239195,-6.53975e-17
10.3947,132,7,-1.76715,0.116983,0.0246597,-0.00094996,-6.53975e-17
10.3947,132,8,-1.5708,0.116983,0.0225911,0.0220196,-6.53975e-17
10.3947,132,9,-1.37445,0.116983,0.0160126,0.0449891,-6.53975e-17
10.3947,132,10,-1.1781,-0.0529619,0.00492395,0.0512744,-6.53975e-17
10.3947,132,11,-0.981748,-0.713072,-0.00412283,-0.0239308,-6.53975e-17
10.3947,132,12,-0.785398,0.116983,0.0143216,-0.0824517,-6.53975e-17
10.3947,132,13,-0.589049,0.116983,0.0282559,-0.0594822,-6.53975e-17
10.3947,132,14,-0.392699,0.116983,0.0376802,-0.0365126,-6.53975e-17
10.3947,132,15,-0.19635,0.116983,0.0425944,-0.0135431,-6.53975e-17
10.3947,132,16,0,0.116983,0.0429985,0.00942645,-6.53975e-17
10.3947,132,17,0.19635,-0.0227577,0.0388926,0.018677,-6.53975e-17
10.3947,132,18,0.392699,-0.743276,0.0356641,-0.0565282,-6.53975e-17
10.3947,132,19,0.589049,0.116983,0.0610912,-0.118014,-6.53975e-17
10.3947,132,20,0.785398,0.116983,0.0820082,-0.0950449,-6.53975e-17
10.3947,132,21,0.981748,0.116983,0.0984152,-0.0720753,-6.53975e-17
10.3947,132,22,1.1781,0.116983,0.110312,-0.0491058,-6.53975e-17
10.3947,132,23,1.37445,0.116983,0.117699,-0.0261362,-6.53975e-17
10.3947,132,24,1.5708,0.116983,0.120576,-0.00316668,-6.53975e-17
10.3947,132,25,1.76715,0.116983,0.118943,0.0198029,-6.53975e-17
10.3947,132,26,1.9635,0.116983,0.112799,0.0427724,-6.53975e-17
10.3947,132,27,2.15984,0.116983,0.102146,0.065742,-6.53975e-17
10.3947,132,28,2.35619,0.116983,0.0869825,0.0887115,-6.53975e-17
10.3947,132,29,2.55254,0.116983,0.067309,0.111681,-6.53975e-17
10.3947,132,30,2.74889,0.116983,0.0431254,0.134651,-6.53975e-17
10.3947,132,31,2.94524,-0.369927,0.0144318,0.109818,-6.53975e-17
10.3947,132,32,3.14159,-0.396108,-0,0.059799,-6.53975e-17
10.4735,133,0,-3.14159,-0.66866,-0,0.126259,2.01642e-16
10.4735,133,1,-2.94524,-0.10576,-0.0194333,0.0885901,2.01642e-16
10.4735,133,2,-2.74889,-0.676517,-0.0347893,0.0117903,2.01642e-16
10.4735,133,3,-2.55254,-0.0979036,-0.0240634,-0.0642382,2.01642e-16
10.4735,133,4,-2.35619,0.11279,-0.00956297,-0.0627768,2.01642e-16
10.4735,133,5,-2.15984,0.11279,0.00058902,-0.0406306,2.01642e-16
10.4735,133,6,-1.9635,0.11279,0.00639261,-0.0184843,2.01642e-16
10.4735,133,7,-1.76715,0.11279,0.00784779,0.00366192,2.01642e-16
10.4735,133,8,-1.5708,0.11279,0.00495458,0.0258082,2.01642e-16
10.4735,133,9,-1.37445,0.11279,-0.00228704,0.0479544,2.01642e-16
10.4735,133,10,-1.1781,-0.178671,-0.0138771,0.0414866,2.01642e-16
10.4735,133,11,-0.981748,-0.59575,-0.0185788,-0.034542,2.01642e-16
10.4735,133,12,-0.785398,0.11279,-0.000312463,-0.0819565,2.01642e-16
10.4735,133,13,-0.589049,0.11279,0.0136054,-0.0598102,2.01642e-16
10.4735,133,14,-0.392699,0.11279,0.023175,-0.037664,2.01642e-16
10.4735,133,15,-0.19635,0.11279,0.0283961,-0.0155178,2.01642e-16
10.4735,133,16,0,0.11279,0.0292688,0.00662848,2.01642e-16
10.4735,133,17,0.19635,-0.105268,0.0257931,0.00736697,2.01642e-16
10.4735,133,18,0.392699,-0.669153,0.0263758,-0.0686616,2.01642e-16
10.4735,133,19,0.589049,0.11279,0.0527564,-0.123282,2.01642e-16
10.4735,133,20,0.785398,0.11279,0.0747886,-0.101136,2.01642e-16
10.4735,133,21,0.981748,0.11279,0.0924725,-0.0789899,2.01642e-16
10.4735,133,22,1.1781,0.11279,0.105808,-0.0568437,2.01642e-16
10.4735,133,23,1.37445,0.11279,0.114795,-0.0346974,2.01642e-16
10.4735,133,24,1.5708,0.11279,0.119434,-0.0125512,2.01642e-16
10.4735,133,25,1.76715,0.11279,0.119724,0.00959505,2.01642e-16
10.4735,133,26,1.9635,0.11279,0.115666,0.0317413,2.01642e-16
10.4735,133,27,2.15984,0.11279,0.107259,0.0538875,2.01642e-16
